ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
51,0,45,0,BRONZE_III,91,13,10081,215,0,221,0,IRON_I,57,11,7311,215,0,221,0,IRON_I,57,12,8660,143,0,181,0,IRON_III,11,10,7010,79,0,85,0,IRON,IV,48,10,6605,146,0,149,0,BRONZE_IV,39,10,6736,48,0,32,0,BRONZE_III,66,10,6328,48,0,32,0,BRONZE_III,66,10,7044,4,0,8,0,IRON_I,78,10,6686,51,0,45,0,BRONZE_III,91,9,5701
173,0,172,0,BRONZE_IV,19,15,14240,159,0,209,0,IRON_III,35,14,11616,15,0,9,0,IRON_I,68,15,13223,130,0,131,0,BRONZE_IV,48,14,11701,92,0,114,0,IRON_II,75,14,12215,98,0,111,0,BRONZE_IV,47,15,14397,103,0,117,0,IRON_II,43,11,8390,95,0,113,0,IRON_II,8,13,10200,209,0,236,0,BRONZE_IV,38,12,9691,107,0,170,0,IRON,IV,20,11,8308
50,0,69,0,BRONZE_IV,13,17,16784,236,0,221,0,BRONZE_IV,0,18,21157,29,0,55,0,BRONZE_IV,0,15,13697,9,0,33,0,IRON_I,8,14,12337,264,0,268,0,IRON_I,82,14,12358,25,0,44,0,BRONZE_IV,25,17,17785,140,0,141,0,BRONZE_III,47,17,18245,101,0,109,0,BRONZE_IV,49,16,15353,206,0,218,0,BRONZE_IV,39,16,15294,107,0,170,0,IRON,IV,20,18,23797
57,0,57,0,BRONZE_IV,60,16,15448,54,0,38,0,SILVER_III,30,16,15016,160,0,172,0,BRONZE_II,32,15,14118,199,0,240,0,BRONZE_III,72,14,12585,39,0,36,0,BRONZE_III,80,13,11086,262,0,223,0,SILVER_III,89,17,17766,88,0,123,0,SILVER_IV,0,17,17748,71,0,61,0,SILVER_III,36,17,17461,174,0,186,0,SILVER_IV,37,18,19526,107,0,170,0,IRON,IV,20,15,14335
91,0,86,0,BRONZE_II,7,9,5839,102,0,118,0,IRON_II,70,10,6248,393,0,390,0,BRONZE_I,23,10,6458,194,0,183,0,SILVER_III,45,10,6771,145,0,150,0,BRONZE_I,14,7,3543,17,0,22,0,BRONZE_II,94,7,3525,31,0,25,0,BRONZE_I,79,10,6334,491,0,488,0,SILVER_III,0,10,6582,113,0,111,0,SILVER_IV,0,7,3613,107,0,170,0,IRON,IV,20,7,3375
65,0,84,0,BRONZE_IV,1,16,15931,300,0,312,0,BRONZE_IV,75,16,15241,131,0,142,0,BRONZE_III,67,17,17951,535,0,536,0,IRON_II,44,17,17420,249,0,251,0,IRON_I,0,15,13214,157,0,180,0,BRONZE_IV,40,17,17431,38,0,51,0,BRONZE_IV,78,15,13613,119,0,125,0,IRON_IV,75,16,16018,337,0,334,0,BRONZE_III,32,16,16010,107,0,170,0,IRON,IV,20,14,12373
110,0,147,0,BRONZE_III,19,13,10367,36,0,74,0,IRON,IV,36,13,10721,16,0,22,0,BRONZE_I,5,14,12952,18,0,27,0,BRONZE_I,60,15,14104,89,0,101,0,BRONZE_III,47,12,9797,59,0,60,0,BRONZE_III,66,16,15538,56,0,52,0,BRONZE_II,58,14,12554,85,0,91,0,BRONZE_III,62,14,11708,116,0,125,0,BRONZE_III,80,14,11835,82,0,88,0,BRONZE_II,18,12,9772
98,0,102,0,BRONZE_II,4,18,20871,36,0,74,0,IRON,IV,36,16,15257,180,0,177,0,BRONZE_IV,41,15,13380,125,0,154,0,BRONZE_IV,69,17,16802,245,0,260,0,IRON_III,52,14,12355,144,0,124,0,BRONZE_II,15,17,17270,59,0,63,0,BRONZE_IV,22,18,19259,254,0,266,0,BRONZE_IV,48,17,17442,105,0,112,0,IRON_I,23,17,17701,51,0,55,0,BRONZE_II,0,18,18945
126,0,140,0,BRONZE_III,0,18,26737,36,0,74,0,IRON,IV,36,18,18513,124,0,143,0,BRONZE_II,0,17,16924,377,0,367,0,BRONZE_III,0,18,20346,377,0,367,0,BRONZE_III,0,15,14614,51,0,74,0,BRONZE_IV,46,18,20190,8,0,28,0,BRONZE_IV,0,16,15855,107,0,109,0,BRONZE_II,0,18,23067,161,0,177,0,BRONZE_IV,91,17,17202,169,0,222,0,IRON_II,96,17,17045
329,0,354,0,IRON_III,54,18,20989,36,0,74,0,IRON,IV,36,17,17455,83,0,94,0,BRONZE_IV,30,18,21011,136,0,154,0,BRONZE_IV,21,17,17802,26,0,35,0,BRONZE_IV,24,17,16582,113,0,123,0,IRON_I,49,18,24469,170,0,164,0,BRONZE_II,91,17,17055,6,0,12,0,IRON_I,20,18,18782,311,0,296,0,IRON_I,13,15,14399,214,0,256,0,IRON_III,14,16,15339
419,0,403,0,BRONZE_III,15,13,10879,36,0,74,0,IRON,IV,36,13,11156,112,0,95,0,IRON_I,100,15,13214,114,0,113,0,BRONZE_IV,0,14,11697,184,0,175,0,SILVER_IV,49,13,10367,201,0,195,0,BRONZE_I,75,14,12896,55,0,84,0,IRON_III,4,11,7822,9,0,15,0,IRON_I,57,14,11761,78,0,79,0,BRONZE_IV,75,12,9036,180,0,245,0,IRON_IV,50,12,9872
247,0,256,0,BRONZE_IV,28,13,10377,255,0,228,0,BRONZE_III,55,13,10583,130,0,97,0,SILVER_IV,48,12,9645,251,0,227,0,BRONZE_III,73,11,8014,247,0,235,0,BRONZE_III,75,11,7599,29,0,34,0,BRONZE_IV,65,12,8687,8,0,20,0,IRON_II,75,10,7050,163,0,152,0,BRONZE_III,58,11,7981,93,0,73,0,SILVER_IV,0,9,5915,47,0,70,0,IRON,IV,75,8,4922
126,0,141,0,BRONZE_IV,55,16,16347,94,0,86,0,BRONZE_IV,61,15,13860,17,0,28,0,IRON_II,43,15,13253,64,0,52,0,BRONZE_II,41,15,13535,67,0,55,0,BRONZE_IV,43,15,13735,21,0,29,0,BRONZE_IV,10,16,15739,18,0,23,0,IRON_II,14,15,14286,63,0,89,0,IRON_II,44,15,13163,118,0,168,0,IRON_III,11,14,11868,47,0,70,0,IRON,IV,75,12,9895
117,0,104,0,BRONZE_IV,0,13,11225,116,0,108,0,BRONZE_II,22,11,7561,56,0,51,0,BRONZE_IV,57,12,8909,24,0,18,0,BRONZE_IV,0,11,7824,301,0,275,0,SILVER_IV,0,10,6898,91,0,79,0,BRONZE_II,6,10,6656,136,0,131,0,BRONZE_IV,32,10,6871,383,0,394,0,BRONZE_IV,0,10,6714,44,0,55,0,IRON_II,51,8,5008,47,0,70,0,IRON,IV,75,12,8942
160,0,130,0,BRONZE_IV,62,13,11144,294,0,272,0,BRONZE_IV,39,13,10282,464,0,639,0,IRON_IV,47,13,10363,139,0,113,0,BRONZE_II,57,13,10372,1005,0,1006,0,BRONZE_IV,61,11,8499,234,0,233,0,BRONZE_IV,0,12,9786,6,0,15,0,IRON_II,84,10,6854,143,0,148,0,IRON_II,57,11,8237,268,0,273,0,IRON_III,68,11,7403,47,0,70,0,IRON,IV,75,10,6371
163,0,193,0,IRON_IV,72,12,9452,138,0,142,0,IRON_I,33,11,7975,334,0,280,0,SILVER_IV,26,11,8505,130,0,62,0,GOLD_IV,1,11,7439,363,0,328,0,SILVER_IV,14,10,6625,923,0,925,0,BRONZE_IV,66,14,11968,387,0,391,0,BRONZE_I,24,13,10063,594,0,603,0,BRONZE_III,61,13,10327,217,0,218,0,BRONZE_III,26,11,8428,47,0,70,0,IRON,IV,75,10,6677
49,0,57,0,IRON_IV,76,14,11842,63,0,100,0,IRON_III,41,13,10726,267,0,288,0,BRONZE_IV,0,15,14359,50,0,68,0,IRON_II,4,13,10314,243,0,261,0,BRONZE_IV,51,12,9051,3,0,12,0,BRONZE_IV,17,16,15057,48,0,55,0,IRON_I,100,16,16017,183,0,193,0,BRONZE_IV,62,15,13651,37,0,56,0,IRON,IV,90,14,12991,268,0,305,0,IRON_II,50,12,9854
17,0,19,0,IRON_III,65,9,5583,214,0,187,0,BRONZE_IV,0,7,3383,20,0,52,0,IRON_II,60,9,5889,359,0,418,0,BRONZE_IV,0,8,4565,20,0,55,0,IRON_IV,81,5,2360,32,0,57,0,IRON_II,47,13,10813,425,0,389,0,BRONZE_IV,50,9,5351,260,0,254,0,IRON_I,39,11,7514,37,0,56,0,IRON,IV,90,9,5096,468,0,460,0,BRONZE_IV,42,8,4449
140,0,144,0,BRONZE_IV,0,13,9963,76,0,102,0,IRON_III,41,10,6418,134,0,143,0,BRONZE_IV,57,11,8309,96,0,101,0,BRONZE_IV,24,10,6271,70,0,95,0,IRON_IV,47,9,5464,89,0,102,0,IRON_I,51,13,10637,93,0,81,0,BRONZE_III,70,12,9693,144,0,151,0,BRONZE_IV,0,13,10846,37,0,56,0,IRON,IV,90,10,6899,123,0,153,0,BRONZE_IV,79,11,7557
26,0,39,0,BRONZE_IV,62,12,8944,189,0,206,0,IRON_I,20,11,8512,38,0,61,0,BRONZE_IV,18,11,7651,20,0,19,0,BRONZE_I,21,11,8415,81,0,81,0,IRON_II,68,11,7831,204,0,216,0,BRONZE_III,73,12,9057,216,0,202,0,BRONZE_IV,51,10,6234,200,0,217,0,BRONZE_III,26,11,7737,37,0,56,0,IRON,IV,90,8,4454,85,0,88,0,BRONZE_IV,89,8,4389
111,0,111,0,SILVER_IV,25,15,14268,266,0,281,0,IRON_III,42,15,13758,131,0,142,0,BRONZE_IV,53,16,15947,69,0,81,0,BRONZE_IV,6,13,10093,27,0,49,0,IRON_I,29,12,9829,3,0,12,0,BRONZE_IV,17,14,11717,290,0,291,0,BRONZE_IV,12,13,11315,364,0,350,0,BRONZE_IV,25,15,13390,37,0,56,0,IRON,IV,90,13,11118,137,0,126,0,BRONZE_IV,0,14,11901
283,0,311,0,BRONZE_IV,58,18,21452,65,0,79,0,BRONZE_IV,8,16,16256,1027,0,984,0,GOLD_IV,0,18,19407,66,0,75,0,IRON,IV,75,15,14333,14,0,24,0,BRONZE_IV,76,16,14871,336,0,268,0,SILVER_IV,37,15,13666,34,0,47,0,BRONZE_IV,20,17,17685,201,0,206,0,BRONZE_IV,0,17,17385,313,0,294,0,BRONZE_III,89,18,18492,189,0,154,0,SILVER_III,75,16,16232
289,0,329,0,IRON_III,0,14,11748,9,0,15,0,IRON_I,39,13,11038,155,0,151,0,BRONZE_III,69,13,10236,66,0,75,0,IRON,IV,75,13,11163,164,0,165,0,BRONZE_II,4,12,9382,250,0,219,0,BRONZE_III,0,15,14276,164,0,187,0,BRONZE_IV,11,12,9473,45,0,62,0,BRONZE_IV,2,14,11903,716,0,673,0,BRONZE_III,37,14,12829,53,0,63,0,IRON_IV,63,13,9968
93,0,80,0,BRONZE_I,23,13,10811,318,0,295,0,BRONZE_III,68,15,13048,94,0,107,0,BRONZE_IV,66,16,16026,66,0,75,0,IRON,IV,75,14,12922,263,0,273,0,BRONZE_IV,26,12,9864,50,0,61,0,IRON_I,42,17,16848,237,0,236,0,BRONZE_IV,58,16,15633,546,0,541,0,BRONZE_IV,50,14,12889,109,0,99,0,BRONZE_III,63,15,13503,347,0,308,0,BRONZE_III,65,14,12523
47,0,43,0,BRONZE_III,56,18,20292,53,0,53,0,BRONZE_IV,72,17,16936,54,0,31,0,BRONZE_III,6,16,14908,66,0,75,0,IRON,IV,75,15,14237,114,0,97,0,IRON_II,99,15,13981,184,0,237,0,IRON_IV,11,14,12379,244,0,244,0,IRON_I,18,15,14366,176,0,182,0,BRONZE_IV,41,15,13514,327,0,372,0,IRON_III,0,14,12790,169,0,181,0,BRONZE_IV,41,14,11685
242,0,250,0,IRON_II,1,13,11157,370,0,362,0,BRONZE_III,64,14,12947,25,0,41,0,BRONZE_III,30,15,13371,66,0,75,0,IRON,IV,75,12,9060,166,0,157,0,IRON_II,69,11,7743,137,0,178,0,IRON_II,14,13,10452,135,0,158,0,BRONZE_IV,49,15,13380,194,0,209,0,BRONZE_II,35,16,15783,87,0,84,0,BRONZE_III,13,14,11688,40,0,38,0,BRONZE_IV,57,13,10639
175,0,180,0,BRONZE_IV,12,12,9931,206,0,193,0,BRONZE_IV,10,11,7730,46,0,56,0,IRON,IV,55,11,7996,15,0,23,0,IRON_I,16,10,7032,153,0,181,0,IRON_III,91,10,6651,184,0,184,0,BRONZE_IV,25,10,6950,243,0,254,0,IRON_I,41,10,6578,178,0,235,0,IRON_IV,75,10,6374,399,0,412,0,BRONZE_IV,75,10,6310,2,0,24,0,IRON_I,1,8,4972
30,0,51,0,BRONZE_IV,49,12,9414,59,0,70,0,BRONZE_III,16,9,5678,46,0,56,0,IRON,IV,55,11,7699,62,0,70,0,BRONZE_III,7,11,8428,30,0,82,0,BRONZE_IV,37,11,7788,68,0,84,0,BRONZE_IV,6,14,12285,106,0,139,0,BRONZE_IV,45,13,10237,181,0,184,0,BRONZE_IV,34,13,11358,277,0,275,0,BRONZE_II,76,11,8574,74,0,90,0,IRON_II,63,9,5693
206,0,239,0,IRON_II,33,13,10528,253,0,263,0,BRONZE_IV,0,15,14009,46,0,56,0,IRON,IV,55,14,11679,106,0,127,0,BRONZE_IV,0,15,13034,43,0,46,0,IRON_I,49,14,11746,66,0,51,0,BRONZE_I,28,18,19550,117,0,137,0,IRON_II,80,17,17128,140,0,169,0,IRON_III,0,14,12471,106,0,128,0,BRONZE_IV,18,12,9860,306,0,317,0,BRONZE_IV,9,13,9962
268,0,285,0,BRONZE_IV,84,15,14248,60,0,91,0,IRON_III,15,13,11409,46,0,56,0,IRON,IV,55,14,12774,77,0,94,0,BRONZE_IV,15,15,14291,66,0,61,0,BRONZE_III,74,14,12397,49,0,64,0,IRON_II,27,18,18504,205,0,198,0,BRONZE_IV,13,17,16892,52,0,58,0,IRON_II,61,16,15736,205,0,196,0,IRON_I,16,15,13719,100,0,94,0,BRONZE_II,58,17,17276
36,0,53,0,BRONZE_IV,2,16,14953,116,0,103,0,BRONZE_IV,71,16,16009,46,0,56,0,IRON,IV,55,14,12786,53,0,74,0,IRON_II,63,14,12233,169,0,163,0,BRONZE_IV,75,15,14282,9,0,43,0,IRON_III,28,13,10119,48,0,68,0,IRON_I,51,13,9978,95,0,118,0,BRONZE_IV,30,15,13045,34,0,67,0,IRON_I,59,14,12904,172,0,160,0,IRON_I,57,14,11709
176,0,212,0,IRON,IV,0,5,2379,83,0,69,0,SILVER_IV,0,9,6111,85,0,79,0,IRON_III,75,11,8042,294,0,322,0,BRONZE_IV,50,8,4481,74,0,163,0,BRONZE_IV,23,7,3870,56,0,55,0,IRON_III,50,11,7549,30,0,55,0,IRON_I,10,9,5738,163,0,191,0,IRON_I,0,11,7420,93,0,122,0,BRONZE_III,0,9,5553,92,0,95,0,BRONZE_IV,75,9,5416
176,0,212,0,IRON,IV,0,11,8326,155,0,191,0,IRON_IV,55,14,12107,271,0,255,0,BRONZE_I,2,14,12392,41,0,48,0,BRONZE_IV,0,12,9366,176,0,202,0,IRON_II,75,13,10277,126,0,137,0,BRONZE_IV,0,13,10856,119,0,140,0,IRON_IV,61,15,13945,421,0,428,0,BRONZE_III,14,16,16129,58,0,97,0,IRON_IV,0,12,8794,211,0,222,0,BRONZE_IV,0,15,14251
176,0,212,0,IRON,IV,0,1,0,89,0,89,0,BRONZE_III,18,3,845,212,0,213,0,IRON_III,43,3,812,63,0,53,0,IRON_I,95,3,673,224,0,251,0,BRONZE_IV,56,2,432,216,0,208,0,BRONZE_II,2,3,875,189,0,222,0,IRON_IV,89,2,465,421,0,428,0,BRONZE_III,14,4,1175,44,0,62,0,IRON_II,16,2,655,359,0,369,0,BRONZE_IV,43,2,545
176,0,212,0,IRON,IV,0,18,20776,223,0,244,0,IRON_II,5,17,18326,175,0,144,0,BRONZE_II,13,18,19138,150,0,169,0,BRONZE_IV,0,18,20280,485,0,513,0,BRONZE_IV,56,18,18870,54,0,75,0,BRONZE_IV,4,18,18828,102,0,127,0,BRONZE_IV,49,17,18210,128,0,163,0,IRON_III,62,16,16024,105,0,108,0,IRON_IV,29,16,15384,184,0,167,0,BRONZE_I,79,16,16059
176,0,212,0,IRON,IV,0,1,0,265,0,291,0,IRON_III,77,3,875,401,0,433,0,BRONZE_IV,3,3,1116,39,0,38,0,IRON_III,91,2,334,19,0,25,0,BRONZE_IV,92,2,395,135,0,149,0,BRONZE_IV,32,3,752,88,0,122,0,IRON_IV,22,3,678,39,0,41,0,SILVER_III,3,3,845,55,0,47,0,IRON_II,15,3,700,363,0,402,0,BRONZE_IV,79,2,639
49,0,69,0,IRON_I,14,16,15232,293,0,301,0,BRONZE_II,11,18,20376,32,0,32,0,IRON_I,59,16,15029,48,0,59,0,BRONZE_IV,0,17,16718,42,0,51,0,IRON,IV,39,16,15204,171,0,158,0,BRONZE_IV,39,17,18098,400,0,411,0,IRON_I,66,12,9558,165,0,217,0,IRON_IV,75,16,16145,25,0,36,0,BRONZE_III,29,17,17630,167,0,203,0,IRON_III,21,15,13421
122,0,135,0,BRONZE_IV,56,18,37208,65,0,50,0,SILVER_IV,34,18,38993,9,0,22,0,BRONZE_IV,9,18,25278,380,0,423,0,BRONZE_IV,0,8,4500,42,0,51,0,IRON,IV,39,18,19082,34,0,48,0,BRONZE_IV,0,18,25190,451,0,548,0,IRON_II,35,18,24427,224,0,210,0,BRONZE_IV,60,18,18746,118,0,98,0,BRONZE_III,46,18,19987,509,0,514,0,BRONZE_II,62,18,22012
51,0,77,0,IRON_II,84,9,5457,42,0,51,0,BRONZE_IV,0,8,4093,48,0,60,0,BRONZE_IV,39,7,3193,120,0,145,0,BRONZE_IV,0,7,3377,42,0,51,0,IRON,IV,39,7,3812,27,0,36,0,BRONZE_IV,22,7,3524,92,0,98,0,BRONZE_II,8,4,1397,136,0,158,0,IRON_III,81,8,4755,136,0,146,0,BRONZE_IV,12,6,2520,18,0,54,0,IRON_IV,0,5,1890
246,0,277,0,BRONZE_IV,40,15,13552,38,0,41,0,IRON_I,10,18,18791,26,0,59,0,IRON_III,34,13,11417,38,0,76,0,IRON_IV,14,14,12994,42,0,51,0,IRON,IV,39,15,14465,33,0,26,0,IRON_I,22,16,16472,111,0,158,0,IRON_III,61,18,19384,627,0,647,0,IRON_II,24,14,11960,23,0,38,0,IRON_III,77,17,17710,144,0,169,0,BRONZE_IV,0,15,14340
27,0,44,0,BRONZE_IV,8,15,14431,473,0,505,0,BRONZE_IV,9,14,11839,27,0,30,0,BRONZE_IV,11,14,11534,261,0,255,0,BRONZE_IV,64,14,11708,42,0,51,0,IRON,IV,39,13,10582,98,0,101,0,BRONZE_I,46,18,19966,119,0,141,0,BRONZE_IV,0,14,12801,62,0,76,0,BRONZE_IV,96,15,14169,403,0,388,0,BRONZE_III,14,15,14628,43,0,50,0,BRONZE_IV,61,13,10014
97,0,113,0,IRON_II,40,18,21655,78,0,70,0,BRONZE_II,39,18,21940,218,0,268,0,IRON_IV,52,18,19468,343,0,330,0,BRONZE_III,6,18,23626,26,0,45,0,IRON_IV,0,18,18534,885,0,868,0,BRONZE_III,91,18,20831,143,0,140,0,IRON_I,23,18,21471,55,0,40,0,IRON_II,84,18,20932,166,0,196,0,IRON,IV,0,18,19328,42,0,81,0,IRON_IV,75,17,17641
31,0,56,0,IRON_III,79,18,18470,53,0,91,0,IRON_IV,56,18,28755,91,0,77,0,BRONZE_III,10,18,27830,266,0,250,0,BRONZE_III,71,18,25929,29,0,58,0,IRON_III,13,18,18652,191,0,202,0,BRONZE_III,61,18,27816,44,0,54,0,IRON_I,16,18,21235,195,0,266,0,IRON_IV,71,18,24345,166,0,196,0,IRON,IV,0,18,18396,284,0,292,0,IRON_II,9,17,17981
42,0,66,0,IRON_I,31,18,19187,178,0,155,0,BRONZE_IV,64,17,17103,21,0,39,0,IRON_II,0,15,13878,218,0,291,0,IRON_IV,80,13,11386,76,0,81,0,BRONZE_IV,70,14,11637,147,0,165,0,BRONZE_IV,6,15,14541,88,0,118,0,IRON_II,68,15,14124,31,0,35,0,IRON_I,88,16,15791,166,0,196,0,IRON,IV,0,17,16604,184,0,175,0,IRON_I,42,16,16117
151,0,155,0,BRONZE_IV,66,3,1007,290,0,291,0,BRONZE_I,2,3,840,184,0,185,0,IRON_II,47,3,1115,46,0,58,0,BRONZE_IV,47,2,564,189,0,170,0,BRONZE_III,39,2,564,80,0,88,0,BRONZE_IV,0,1,181,41,0,70,0,IRON_I,3,3,1088,412,0,421,0,BRONZE_IV,79,3,845,166,0,196,0,IRON,IV,0,1,0,187,0,171,0,BRONZE_III,15,3,754
182,0,191,0,BRONZE_IV,60,17,17557,1036,0,1029,0,BRONZE_II,58,18,19002,147,0,157,0,IRON_II,13,17,18122,128,0,140,0,IRON_III,56,17,18065,128,0,140,0,IRON_III,56,15,14263,221,0,243,0,BRONZE_IV,20,18,18683,119,0,141,0,BRONZE_IV,0,15,14015,136,0,137,0,BRONZE_III,47,15,14300,166,0,196,0,IRON,IV,0,16,14977,26,0,26,0,IRON_III,56,14,11971
31,0,53,0,IRON_II,27,17,16879,25,0,33,0,IRON,IV,93,16,16180,584,0,591,0,BRONZE_IV,0,15,13797,49,0,41,0,BRONZE_IV,22,16,15439,313,0,292,0,BRONZE_IV,21,15,13146,176,0,182,0,BRONZE_IV,41,18,19183,88,0,110,0,IRON_III,33,14,12039,101,0,96,0,IRON_I,32,15,13175,92,0,101,0,IRON_I,51,13,11347,60,0,41,0,BRONZE_II,2,13,10739
72,0,71,0,BRONZE_IV,28,16,16018,25,0,33,0,IRON,IV,93,15,13138,17,0,19,0,IRON_II,81,13,11078,92,0,101,0,IRON_I,51,14,12312,74,0,95,0,IRON_IV,0,12,9051,49,0,64,0,IRON_III,31,12,8802,45,0,46,0,BRONZE_IV,0,14,11937,893,0,881,0,BRONZE_III,63,14,12651,93,0,89,0,BRONZE_IV,0,12,9212,60,0,41,0,BRONZE_II,2,11,7961
171,0,194,0,BRONZE_IV,8,12,8832,25,0,33,0,IRON,IV,93,10,6164,318,0,298,0,BRONZE_III,0,11,8353,56,0,56,0,BRONZE_IV,0,10,6708,11,0,35,0,IRON_I,75,5,2367,223,0,227,0,BRONZE_III,19,12,8846,583,0,509,0,SILVER_III,80,11,7556,12,0,14,0,IRON_III,59,9,5672,92,0,75,0,IRON_II,32,10,7252,51,0,55,0,IRON_III,20,9,5904
28,0,53,0,IRON_III,23,14,12993,6,0,13,0,IRON_II,36,15,14255,152,0,152,0,BRONZE_IV,70,15,14213,402,0,399,0,BRONZE_III,75,16,15309,20,0,40,0,IRON_II,76,15,13727,83,0,111,0,IRON,IV,80,16,16176,35,0,53,0,IRON_III,39,15,14619,90,0,87,0,BRONZE_IV,51,18,18614,750,0,772,0,IRON_III,15,14,12387,625,0,622,0,BRONZE_IV,37,17,16953
38,0,57,0,BRONZE_IV,59,18,19821,198,0,249,0,IRON_II,23,17,17536,113,0,142,0,IRON_I,75,17,18256,82,0,112,0,IRON_III,15,17,17414,96,0,94,0,BRONZE_III,39,16,16172,83,0,111,0,IRON,IV,80,16,15262,287,0,287,0,BRONZE_III,6,18,19395,94,0,90,0,IRON_II,49,16,14995,31,0,36,0,BRONZE_IV,15,16,15923,297,0,300,0,BRONZE_IV,0,16,15010
38,0,56,0,IRON_II,51,18,24427,111,0,126,0,IRON_II,3,18,20559,417,0,442,0,IRON_II,2,18,18461,291,0,301,0,IRON_II,35,18,19008,159,0,171,0,BRONZE_II,0,18,20135,83,0,111,0,IRON,IV,80,17,17320,147,0,136,0,BRONZE_III,51,18,20678,9,0,39,0,IRON_IV,33,17,17900,749,0,760,0,IRON_I,87,17,18282,81,0,103,0,IRON_II,47,18,19827
86,0,100,0,IRON_I,16,9,5803,90,0,95,0,BRONZE_IV,32,11,7331,90,0,106,0,BRONZE_IV,60,10,7285,84,0,101,0,IRON_III,41,9,5173,31,0,51,0,BRONZE_IV,4,10,6922,83,0,111,0,IRON,IV,80,13,10050,243,0,260,0,BRONZE_II,8,13,10157,51,0,43,0,SILVER_IV,46,11,8574,272,0,268,0,BRONZE_IV,13,11,7355,53,0,80,0,IRON_II,36,10,7233
67,0,72,0,IRON_III,17,15,13622,78,0,82,0,IRON_I,67,15,14382,119,0,143,0,IRON_II,79,15,13653,26,0,50,0,IRON_III,0,16,16196,85,0,89,0,IRON_I,100,13,10940,83,0,111,0,IRON,IV,80,15,13182,45,0,65,0,IRON_IV,0,13,10436,3,0,17,0,IRON_II,2,16,14966,134,0,124,0,BRONZE_IV,12,12,9859,134,0,140,0,BRONZE_IV,12,12,9429
100,0,81,0,BRONZE_IV,27,14,12786,77,0,82,0,BRONZE_IV,52,15,13507,26,0,31,0,IRON_II,55,16,15293,164,0,182,0,IRON_II,82,14,11481,188,0,196,0,IRON_I,74,13,10881,31,0,61,0,IRON,IV,27,17,17964,92,0,104,0,IRON_I,80,15,14082,347,0,310,0,BRONZE_I,0,14,12141,34,0,40,0,IRON_I,83,15,14356,228,0,202,0,BRONZE_III,97,14,11499
66,0,64,0,BRONZE_IV,82,16,14790,159,0,123,0,BRONZE_IV,22,12,9606,44,0,44,0,BRONZE_III,34,13,10731,91,0,90,0,BRONZE_IV,62,11,8346,158,0,148,0,SILVER_IV,28,11,7972,31,0,61,0,IRON,IV,27,13,10297,35,0,52,0,BRONZE_IV,0,10,7009,13,0,22,0,IRON_II,87,12,9341,68,0,67,0,BRONZE_III,11,11,8447,106,0,112,0,BRONZE_IV,82,11,8292
465,0,443,0,BRONZE_IV,26,14,12568,280,0,251,0,BRONZE_III,43,12,9711,90,0,114,0,IRON_III,62,13,10698,229,0,245,0,IRON_II,21,12,8785,77,0,109,0,IRON_II,23,11,8411,31,0,61,0,IRON,IV,27,9,5646,266,0,243,0,BRONZE_III,35,15,13491,88,0,85,0,BRONZE_IV,84,15,13457,115,0,133,0,IRON_II,3,13,11103,140,0,154,0,BRONZE_IV,63,14,11854
224,0,222,0,BRONZE_III,49,18,18739,331,0,319,0,BRONZE_IV,13,15,13894,47,0,42,0,BRONZE_IV,11,16,16281,219,0,225,0,IRON_IV,49,14,12317,491,0,505,0,IRON_IV,79,12,8783,31,0,61,0,IRON,IV,27,12,8946,151,0,152,0,BRONZE_III,72,13,10767,94,0,133,0,IRON_III,0,15,13557,137,0,125,0,BRONZE_III,58,15,14244,197,0,219,0,BRONZE_IV,0,14,11560
