result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,204,188,BRONZE_I,7,16,14936,542,512,BRONZE_III,12,17,17646,320,343,SILVER_III,9,17,18044,509,519,SILVER_IV,6,15,14112,31,43,BRONZE_II,39,14,12369,43,41,BRONZE_II,55,18,18918,148,149,SILVER_IV,11,18,21128,41,47,BRONZE_I,11,17,16961,6,8,BRONZE_IV,8,16,15638,128,128,SILVER_IV,12,16,16159
1,261,242,BRONZE_II,82,18,18623,127,122,BRONZE_II,30,18,22452,266,263,BRONZE_I,23,17,17578,120,146,BRONZE_I,12,18,19008,31,43,BRONZE_II,39,16,16030,201,203,BRONZE_II,58,17,16765,3,15,BRONZE_IV,61,16,15685,88,116,BRONZE_IV,76,16,15387,70,82,BRONZE_I,0,18,18519,5,11,BRONZE_III,71,18,18743
0,52,65,BRONZE_IV,75,17,18234,96,104,BRONZE_II,65,16,15009,107,111,BRONZE_I,18,17,17970,58,57,SILVER_IV,17,17,17204,31,43,BRONZE_II,39,13,10406,129,127,BRONZE_III,96,18,19072,8,16,BRONZE_III,84,17,17703,243,225,BRONZE_II,48,16,16268,42,47,BRONZE_I,16,17,18294,106,115,BRONZE_I,36,16,15503
1,75,86,BRONZE_III,0,15,14550,176,198,SILVER_IV,0,15,13952,236,226,SILVER_IV,44,16,16230,84,77,BRONZE_II,3,15,13169,31,43,BRONZE_II,39,14,12170,492,502,BRONZE_I,38,15,14304,164,146,BRONZE_II,37,14,11996,346,322,BRONZE_I,39,14,11581,19,20,BRONZE_II,0,14,12011,214,206,BRONZE_II,15,13,10070
1,121,137,BRONZE_II,14,18,18494,209,209,BRONZE_II,45,18,18999,497,519,BRONZE_II,12,16,14997,30,45,SILVER_IV,0,16,14925,31,43,BRONZE_II,39,17,16952,37,37,BRONZE_II,43,16,16240,238,240,SILVER_IV,0,15,13922,279,289,BRONZE_II,60,15,13688,339,370,BRONZE_I,70,15,14307,304,284,BRONZE_II,0,13,9966
0,119,130,BRONZE_III,84,14,12189,180,191,BRONZE_II,79,11,7369,373,385,SILVER_IV,0,12,8877,264,251,SILVER_IV,0,10,6706,31,43,BRONZE_II,39,10,6380,303,312,SILVER_IV,37,13,10389,114,119,BRONZE_II,17,13,10748,166,186,SILVER_IV,56,14,11989,105,119,SILVER_IV,0,12,9836,96,127,SILVER_IV,0,10,7262
0,74,85,SILVER_IV,0,15,13928,522,490,BRONZE_I,65,15,13915,18,28,BRONZE_II,53,18,19582,185,192,SILVER_IV,60,16,15100,31,43,BRONZE_II,39,15,13600,140,176,SILVER_IV,37,18,19463,111,129,SILVER_IV,12,17,16898,82,86,BRONZE_I,0,17,17123,613,629,SILVER_IV,78,16,15501,91,87,BRONZE_I,56,15,14353
0,35,32,GOLD_II,5,18,18442,28,21,GOLD_IV,1,18,18515,28,17,SILVER_III,15,16,15542,316,302,SILVER_IV,53,17,17606,27,24,BRONZE_III,75,14,12098,28,26,SILVER_IV,73,15,14641,48,48,BRONZE_II,1,13,11048,2,15,IRON_II,3,14,11470,51,39,PLATINUM_IV,27,17,16792,210,201,SILVER_III,0,15,13787
1,21,27,BRONZE_II,34,16,15429,180,180,SILVER_II,0,16,16194,30,27,SILVER_II,41,15,13524,57,54,SILVER_II,68,16,15375,57,54,SILVER_II,68,13,10840,28,26,SILVER_IV,73,18,21703,48,48,BRONZE_II,1,14,12078,2,15,IRON_II,3,15,13850,51,39,PLATINUM_IV,27,18,20848,210,201,SILVER_III,0,18,19732
0,208,223,BRONZE_II,28,18,19130,275,277,BRONZE_II,51,18,19110,220,253,BRONZE_II,19,18,19687,90,96,BRONZE_II,40,17,17244,241,249,BRONZE_II,75,16,16472,57,73,BRONZE_III,65,18,22094,48,48,BRONZE_II,1,16,16151,183,176,BRONZE_II,30,15,14486,170,153,BRONZE_III,90,15,14207,366,364,BRONZE_I,13,15,14361
0,111,129,BRONZE_III,10,3,970,639,641,SILVER_IV,13,3,840,96,97,BRONZE_II,78,3,1086,177,188,BRONZE_III,28,2,606,82,87,BRONZE_II,21,2,395,213,205,BRONZE_II,95,3,752,48,48,BRONZE_II,1,2,564,23,14,BRONZE_IV,49,1,0,106,110,BRONZE_II,2,3,904,241,249,BRONZE_II,75,2,564
1,227,226,BRONZE_II,41,16,14798,240,213,BRONZE_III,38,14,12481,298,278,SILVER_IV,38,15,14458,250,254,SILVER_III,80,13,10958,15,23,BRONZE_III,0,14,12690,319,308,BRONZE_I,39,17,16814,48,48,BRONZE_II,1,15,13913,169,163,BRONZE_II,64,17,18054,612,604,SILVER_IV,3,17,17583,420,415,SILVER_IV,47,15,13950
0,21,30,BRONZE_III,54,18,20123,280,282,BRONZE_III,36,17,17811,78,86,BRONZE_II,19,18,20340,218,182,BRONZE_II,75,17,18339,60,74,BRONZE_I,32,16,14873,16,26,BRONZE_II,32,17,17390,48,48,BRONZE_II,1,16,14737,45,56,BRONZE_III,75,15,13694,148,171,BRONZE_II,67,15,14578,77,93,BRONZE_III,80,16,16171
0,187,192,BRONZE_II,15,18,19588,333,316,BRONZE_I,60,18,19113,103,106,BRONZE_III,88,17,18277,30,30,BRONZE_IV,95,16,14795,164,182,SILVER_IV,0,17,17257,31,32,BRONZE_III,75,17,17702,48,48,BRONZE_II,1,16,14858,371,402,BRONZE_IV,39,15,13235,34,44,SILVER_IV,0,16,15386,24,28,BRONZE_III,65,16,15765
1,158,133,SILVER_IV,45,15,13704,21,26,SILVER_III,2,16,15539,32,33,BRONZE_II,83,16,15791,225,183,SILVER_II,42,15,14534,25,28,BRONZE_III,18,14,13009,37,29,BRONZE_I,46,15,14439,39,45,SILVER_IV,17,14,12066,277,311,BRONZE_II,75,16,14765,129,113,SILVER_I,0,16,14845,53,61,BRONZE_III,15,12,9545
0,170,167,SILVER_II,14,16,15897,62,76,BRONZE_IV,5,14,11944,32,33,BRONZE_II,83,16,15305,76,71,SILVER_IV,0,14,11785,16,15,BRONZE_I,77,13,10729,40,58,BRONZE_IV,0,15,14495,224,204,BRONZE_II,45,17,17789,224,204,BRONZE_II,45,18,24484,28,52,BRONZE_IV,0,13,11016,13,14,BRONZE_II,23,14,12524
1,102,98,SILVER_III,46,17,16645,138,137,SILVER_IV,22,16,14907,32,33,BRONZE_II,83,17,17965,143,151,BRONZE_III,49,17,16679,275,266,SILVER_IV,5,16,15194,64,56,SILVER_IV,25,15,13069,67,87,SILVER_IV,34,15,13923,453,421,SILVER_IV,32,15,13956,211,199,SILVER_III,9,14,12565,26,28,BRONZE_II,3,13,11128
0,54,77,BRONZE_I,49,12,8675,48,37,BRONZE_I,46,13,10057,32,33,BRONZE_II,83,13,10279,69,73,BRONZE_I,12,13,10156,270,274,SILVER_II,10,11,8226,134,146,BRONZE_I,60,17,16685,93,112,BRONZE_I,18,12,9089,286,310,SILVER_IV,17,14,12813,120,110,SILVER_IV,0,13,9991,103,81,SILVER_III,0,11,8369
1,112,112,SILVER_III,54,18,20689,164,161,BRONZE_I,45,18,20626,32,33,BRONZE_II,83,18,20512,160,140,SILVER_IV,72,18,21981,361,327,BRONZE_II,49,16,16042,34,40,BRONZE_II,57,18,22775,425,410,SILVER_III,61,16,16187,92,105,BRONZE_III,26,17,18111,273,268,SILVER_III,13,17,17887,34,23,SILVER_IV,31,16,15395
0,346,342,SILVER_IV,0,14,12365,84,99,BRONZE_III,62,12,9525,32,33,BRONZE_II,83,15,13767,14,18,BRONZE_II,66,13,10199,22,35,IRON_I,46,11,7814,25,22,BRONZE_I,4,16,15820,8,11,BRONZE_IV,71,17,16570,32,25,SILVER_IV,43,15,14664,17,18,BRONZE_IV,65,14,11663,178,173,SILVER_IV,21,13,10527
1,135,131,BRONZE_II,19,13,11171,157,151,SILVER_IV,18,15,13229,32,33,BRONZE_II,83,14,11564,38,33,SILVER_IV,89,13,11383,91,82,SILVER_IV,58,13,11413,185,187,SILVER_IV,29,12,9214,338,293,SILVER_IV,52,14,11459,401,403,SILVER_IV,0,15,14151,53,67,BRONZE_IV,97,12,9110,18,14,BRONZE_II,40,12,9682
0,11,28,BRONZE_III,45,17,18191,26,23,BRONZE_III,82,15,13169,20,20,BRONZE_II,11,16,16202,251,251,GOLD_IV,0,18,19856,62,75,SILVER_III,11,15,14118,41,28,SILVER_II,23,18,18430,56,67,SILVER_I,0,18,19497,71,71,GOLD_IV,63,17,16947,86,100,SILVER_II,90,18,20502,27,24,BRONZE_III,74,16,15667
0,194,182,SILVER_III,5,15,14009,62,75,SILVER_III,11,12,9289,20,20,BRONZE_II,11,12,9095,59,71,SILVER_IV,36,14,12445,313,304,SILVER_IV,0,13,10141,467,452,BRONZE_II,64,18,18416,121,131,SILVER_III,0,15,14110,124,131,SILVER_II,15,15,13195,275,291,SILVER_IV,61,15,14685,176,171,SILVER_IV,48,14,11824
0,133,132,SILVER_IV,54,17,18202,287,266,GOLD_IV,68,17,17004,20,20,BRONZE_II,11,13,11301,273,277,BRONZE_III,86,15,13671,62,75,SILVER_III,11,15,14030,292,246,SILVER_II,54,18,20287,164,141,SILVER_III,78,18,19413,215,210,SILVER_IV,65,17,17265,237,242,SILVER_I,0,16,16466,89,116,SILVER_III,71,15,13105
1,30,29,SILVER_IV,41,15,13897,69,64,SILVER_IV,16,12,8908,20,20,BRONZE_II,11,11,8568,37,52,BRONZE_II,22,11,8570,62,75,SILVER_III,11,11,8452,148,142,SILVER_IV,0,12,9838,61,69,SILVER_IV,78,11,7964,504,450,SILVER_IV,18,12,9616,133,128,SILVER_IV,0,12,8627,75,90,BRONZE_I,41,9,5735
1,30,29,SILVER_IV,41,15,13897,69,64,SILVER_IV,16,12,8908,20,20,BRONZE_II,11,11,8568,37,52,BRONZE_II,22,11,8570,62,75,SILVER_III,11,11,8452,148,142,SILVER_IV,0,12,9838,61,69,SILVER_IV,78,11,7964,504,450,SILVER_IV,18,12,9616,133,128,SILVER_IV,0,12,8627,75,90,BRONZE_I,41,9,5735
0,21,21,BRONZE_II,64,10,6532,62,75,SILVER_III,11,9,5341,20,20,BRONZE_II,11,7,3694,14,22,BRONZE_III,75,10,6220,300,283,BRONZE_III,62,8,4267,106,104,SILVER_IV,0,11,7905,15,17,BRONZE_I,27,9,5682,74,78,SILVER_IV,59,12,8682,180,190,BRONZE_II,68,9,5357,190,192,SILVER_III,24,9,5270
1,26,31,BRONZE_I,10,16,15426,409,423,SILVER_IV,23,16,15469,20,20,BRONZE_II,11,14,12889,218,260,SILVER_IV,33,16,14898,62,75,SILVER_III,11,14,12471,194,207,SILVER_IV,61,16,15962,21,21,BRONZE_II,64,13,10542,231,236,BRONZE_III,1,14,12881,173,202,SILVER_III,15,13,10751,2,11,BRONZE_IV,62,13,11064
1,198,191,BRONZE_III,53,14,12378,80,88,BRONZE_II,0,14,11582,93,103,BRONZE_II,27,14,11908,174,175,SILVER_IV,0,13,10875,207,210,BRONZE_I,6,12,9582,149,134,BRONZE_I,100,14,12351,83,51,SILVER_IV,49,15,14679,420,435,BRONZE_III,26,15,14339,46,55,BRONZE_II,84,14,12971,249,257,SILVER_IV,0,12,9183
1,637,632,SILVER_IV,73,14,12568,200,228,BRONZE_II,29,16,14810,64,62,SILVER_I,58,16,15792,16,27,BRONZE_III,7,13,11229,73,82,BRONZE_II,68,13,10899,38,40,SILVER_IV,19,17,17425,48,38,SILVER_IV,15,16,15983,44,51,BRONZE_I,29,15,14500,46,55,BRONZE_II,84,15,13809,27,41,BRONZE_I,28,15,13991
1,273,272,SILVER_III,35,12,9497,5,13,IRON_I,38,10,7272,388,375,SILVER_I,41,11,8029,250,244,GOLD_IV,0,9,5153,399,393,SILVER_IV,0,8,4172,11,25,BRONZE_II,75,12,9452,32,30,SILVER_IV,50,11,8422,18,19,BRONZE_I,21,13,10847,46,55,BRONZE_II,84,11,7554,28,25,BRONZE_I,100,12,8869
1,41,45,BRONZE_I,93,11,7686,26,22,GOLD_IV,1,12,9608,12,14,BRONZE_II,24,11,7699,129,129,BRONZE_III,75,10,6984,73,61,SILVER_IV,75,8,4471,255,272,SILVER_IV,75,12,8890,486,555,BRONZE_IV,25,11,8492,18,5,SILVER_I,100,14,12792,46,55,BRONZE_II,84,11,7984,57,74,BRONZE_III,45,12,9573
1,72,81,BRONZE_III,18,14,11633,224,200,SILVER_IV,14,14,12157,126,153,SILVER_IV,0,14,11580,78,92,SILVER_IV,0,13,10315,364,388,SILVER_IV,50,11,8215,18,5,SILVER_I,100,17,17535,142,159,BRONZE_III,81,15,14080,213,220,BRONZE_IV,75,15,13420,46,55,BRONZE_II,84,14,11462,78,88,SILVER_IV,24,13,10426
0,39,40,BRONZE_I,78,18,19659,375,340,SILVER_II,39,16,16093,77,80,BRONZE_II,75,18,21115,78,83,BRONZE_I,64,16,16400,250,255,BRONZE_III,75,13,10858,161,187,BRONZE_III,11,17,17347,312,307,BRONZE_II,17,15,14502,264,276,BRONZE_II,17,18,18413,46,55,BRONZE_II,84,17,17059,99,93,BRONZE_I,0,16,14915
1,29,25,BRONZE_III,37,9,5725,104,102,BRONZE_III,0,9,5078,303,264,BRONZE_II,35,10,6427,398,338,SILVER_IV,42,8,4468,19,41,BRONZE_IV,56,7,3965,88,86,BRONZE_I,100,11,8289,200,217,SILVER_IV,3,10,6861,20,22,BRONZE_III,25,11,7441,46,55,BRONZE_II,84,9,6068,120,131,BRONZE_III,75,9,5488
1,154,128,SILVER_IV,20,18,21818,41,41,BRONZE_III,57,18,18548,151,162,BRONZE_I,28,18,23172,28,18,BRONZE_II,35,13,11108,54,52,BRONZE_II,24,15,14045,64,75,BRONZE_II,23,16,14802,164,171,BRONZE_II,58,17,18293,218,210,BRONZE_I,31,16,15673,222,210,BRONZE_II,63,18,19668,185,174,BRONZE_I,81,16,15459
1,120,131,SILVER_IV,8,15,13488,64,86,SILVER_IV,51,16,14918,124,112,SILVER_IV,14,15,14256,28,18,BRONZE_II,35,14,12231,29,26,BRONZE_I,25,13,10635,442,419,BRONZE_II,5,13,11223,381,314,SILVER_IV,56,13,11197,130,140,BRONZE_II,29,13,11125,166,118,BRONZE_I,50,13,10004,69,79,SILVER_IV,0,13,11109
0,312,340,SILVER_IV,0,10,6709,98,108,BRONZE_II,0,9,5635,152,142,BRONZE_I,27,11,7435,28,18,BRONZE_II,35,7,3859,29,26,BRONZE_I,25,9,5072,185,200,BRONZE_I,25,11,7434,72,79,SILVER_IV,61,10,6909,560,544,BRONZE_II,14,10,6886,90,92,SILVER_III,19,10,7009,255,260,SILVER_IV,15,10,7006
0,99,112,BRONZE_I,62,13,11288,330,339,SILVER_III,12,13,10054,175,178,SILVER_IV,0,13,11212,28,18,BRONZE_II,35,11,7871,29,26,BRONZE_I,25,13,11131,53,68,SILVER_IV,0,16,15854,292,283,SILVER_III,9,16,15264,206,192,SILVER_IV,0,15,13837,233,263,SILVER_IV,65,14,12883,48,55,BRONZE_I,1,13,10721
1,175,144,SILVER_III,75,16,16156,97,102,BRONZE_I,62,15,13920,64,82,SILVER_III,0,16,15050,28,18,BRONZE_II,35,11,8214,29,26,BRONZE_I,25,11,8153,159,159,SILVER_II,32,12,8797,384,347,BRONZE_III,31,14,11871,61,61,SILVER_I,100,14,12685,232,207,SILVER_IV,46,13,10969,402,401,BRONZE_II,40,12,9063
1,190,205,BRONZE_III,91,18,28098,385,435,BRONZE_III,3,18,22236,108,106,BRONZE_II,1,18,19738,28,18,BRONZE_II,35,18,20885,132,132,BRONZE_III,74,18,21813,261,260,BRONZE_II,28,18,23796,80,90,BRONZE_III,88,18,18614,19,36,BRONZE_III,70,18,21992,65,88,BRONZE_III,75,18,18614,47,54,BRONZE_II,60,18,20676
1,77,83,BRONZE_III,79,17,16793,39,51,BRONZE_III,33,17,16699,412,422,BRONZE_IV,91,17,17315,28,18,BRONZE_II,35,17,16884,138,157,BRONZE_II,36,16,14964,56,65,BRONZE_III,82,16,15253,40,50,BRONZE_IV,82,16,15381,77,89,BRONZE_II,2,15,14021,98,139,IRON_II,15,14,12203,96,142,BRONZE_IV,2,14,11665
0,132,149,BRONZE_III,77,17,16721,382,388,SILVER_IV,24,17,17252,178,190,BRONZE_III,0,17,17954,47,56,BRONZE_II,59,16,15091,164,159,BRONZE_II,68,16,15865,107,122,BRONZE_I,50,15,14534,20,10,BRONZE_II,17,14,12766,115,92,BRONZE_I,13,15,14519,52,66,BRONZE_II,0,14,13012,47,46,BRONZE_III,75,13,11359
0,132,149,BRONZE_III,77,12,8606,543,527,BRONZE_I,31,13,10836,290,303,BRONZE_III,29,12,9514,53,67,BRONZE_I,58,11,8330,231,255,BRONZE_III,12,11,8540,100,99,BRONZE_I,81,12,8897,110,127,BRONZE_II,59,10,6535,36,59,BRONZE_II,26,11,7484,52,66,BRONZE_II,0,8,4861,46,85,IRON_IV,0,9,5389
1,368,360,SILVER_III,23,18,20246,125,128,BRONZE_II,99,13,10776,303,274,GOLD_IV,8,18,19368,222,237,SILVER_IV,75,16,15588,159,149,SILVER_IV,27,16,15704,46,39,SILVER_III,0,17,17919,82,71,BRONZE_II,44,18,23013,160,181,BRONZE_I,48,18,20772,52,66,BRONZE_II,0,18,19303,202,196,SILVER_III,13,16,15425
0,293,324,BRONZE_I,100,18,21442,133,156,BRONZE_IV,0,18,20202,297,270,SILVER_II,1,17,18102,171,169,BRONZE_III,61,18,22763,212,210,BRONZE_I,66,17,18121,695,668,SILVER_IV,2,18,19941,142,146,BRONZE_I,55,18,21624,74,73,BRONZE_III,93,17,18016,52,66,BRONZE_II,0,18,18689,76,88,BRONZE_III,16,17,17942
1,189,203,BRONZE_III,27,18,18960,23,27,BRONZE_III,26,18,19283,299,333,BRONZE_IV,61,18,22037,157,176,BRONZE_IV,75,18,22815,18,31,BRONZE_III,75,17,17190,169,186,BRONZE_II,18,18,23585,93,128,BRONZE_IV,39,18,25230,77,50,BRONZE_I,78,18,18895,52,66,BRONZE_II,0,18,21034,195,216,BRONZE_III,63,17,17611
0,36,45,BRONZE_IV,94,17,17184,149,149,BRONZE_I,19,17,16534,209,210,BRONZE_III,0,15,13322,198,203,BRONZE_III,16,15,13051,163,166,SILVER_IV,10,16,15903,243,248,BRONZE_II,54,15,13609,268,275,BRONZE_II,0,14,12649,45,62,BRONZE_IV,51,13,11321,52,66,BRONZE_II,0,13,10445,32,50,BRONZE_IV,67,14,11798
1,278,274,SILVER_IV,90,17,17883,209,225,BRONZE_III,50,18,21254,44,40,BRONZE_II,46,18,19619,96,92,BRONZE_II,33,16,15187,89,93,BRONZE_II,17,16,15939,32,50,BRONZE_II,61,17,16732,96,107,BRONZE_II,14,18,19093,275,265,BRONZE_I,67,16,16076,52,66,BRONZE_II,0,18,18980,256,270,BRONZE_III,40,17,16679
0,48,37,GOLD_I,62,15,14284,193,178,GOLD_III,67,15,14195,184,173,GOLD_IV,0,15,14598,52,59,GOLD_IV,0,14,11549,10,14,BRONZE_II,75,16,15430,6,6,SILVER_III,43,18,19201,48,35,GOLD_III,12,18,21426,36,27,GOLD_II,9,18,20423,19,23,SILVER_IV,18,17,16758,9,4,BRONZE_III,54,15,13854
0,52,59,GOLD_IV,0,17,17849,193,178,GOLD_III,67,17,17355,184,173,GOLD_IV,0,18,19492,65,73,SILVER_III,0,17,17660,10,14,BRONZE_II,75,17,16609,61,46,SILVER_IV,97,17,18323,304,298,GOLD_IV,44,18,20829,89,90,GOLD_IV,0,17,16499,107,88,GOLD_II,92,18,20724,39,29,SILVER_I,11,16,14809
1,52,59,GOLD_IV,0,18,18521,193,178,GOLD_III,67,16,16237,184,173,GOLD_IV,0,17,16916,65,73,SILVER_III,0,14,12210,10,14,BRONZE_II,75,14,12592,28,30,SILVER_IV,38,16,14808,123,130,SILVER_II,6,17,16879,123,130,SILVER_II,6,15,14001,123,130,SILVER_II,6,16,15887,60,77,SILVER_III,19,15,14224
0,48,37,GOLD_I,62,14,12028,52,59,GOLD_IV,0,15,14306,184,173,GOLD_IV,0,15,13601,193,178,GOLD_III,67,13,9967,10,14,BRONZE_II,75,13,10860,122,167,SILVER_I,51,17,16639,29,54,SILVER_IV,82,15,13839,84,96,GOLD_II,63,17,16990,18,16,SILVER_I,72,16,15282,233,240,GOLD_IV,14,14,12228
1,48,37,GOLD_I,62,18,22288,52,59,GOLD_IV,0,16,15054,184,173,GOLD_IV,0,18,18610,193,178,GOLD_III,67,15,14022,10,14,BRONZE_II,75,18,19806,33,36,SILVER_I,13,16,14975,37,34,GOLD_III,83,16,15587,108,111,PLATINUM_IV,17,16,15975,89,96,GOLD_IV,10,15,14494,12,21,SILVER_IV,9,15,14239
0,48,37,GOLD_I,62,16,15105,52,59,GOLD_IV,0,14,11748,184,173,GOLD_IV,0,14,12221,193,178,GOLD_III,67,12,9284,10,14,BRONZE_II,75,14,12970,245,267,SILVER_IV,70,16,16405,90,107,SILVER_IV,93,16,14926,62,72,SILVER_I,53,17,16729,68,64,GOLD_IV,26,15,14453,45,33,GOLD_IV,27,13,10577
1,48,37,GOLD_I,62,16,15632,52,59,GOLD_IV,0,13,11174,184,173,GOLD_IV,0,15,14396,193,178,GOLD_III,67,14,12458,10,14,BRONZE_II,75,16,15073,14,14,BRONZE_I,1,13,11332,88,101,PLATINUM_III,63,16,14705,138,96,SILVER_II,64,14,12420,125,109,GOLD_III,87,14,12667,46,55,SILVER_IV,63,12,9379
0,75,81,BRONZE_II,31,18,20681,7,14,BRONZE_III,70,16,15002,162,169,BRONZE_I,13,17,17769,13,9,BRONZE_II,45,17,16902,6,6,BRONZE_IV,28,15,14051,7,12,BRONZE_II,70,17,16645,29,43,BRONZE_I,0,18,19931,16,22,BRONZE_I,14,17,16956,88,103,BRONZE_II,75,17,16572,158,186,BRONZE_III,23,15,14535
0,30,36,BRONZE_I,47,16,16266,66,67,SILVER_IV,64,16,15708,173,178,BRONZE_I,100,17,17685,66,77,BRONZE_I,29,15,14435,144,143,SILVER_IV,21,15,13069,111,100,SILVER_IV,15,16,15570,86,104,SILVER_IV,29,15,13961,250,255,SILVER_IV,10,17,17071,88,103,BRONZE_II,75,13,10717,66,62,BRONZE_I,100,14,12652
1,45,41,SILVER_IV,54,15,13138,47,70,SILVER_IV,8,14,11681,181,191,SILVER_IV,46,16,15170,184,191,SILVER_IV,58,13,10403,144,132,SILVER_II,7,13,10553,48,45,SILVER_IV,75,16,15334,294,299,SILVER_III,17,16,15398,49,53,SILVER_IV,75,17,16934,88,103,BRONZE_II,75,14,12946,66,62,BRONZE_I,100,13,10676
1,275,309,SILVER_IV,5,14,12005,105,98,SILVER_III,28,12,8996,116,132,BRONZE_III,86,15,13085,37,51,SILVER_IV,0,13,10140,127,132,SILVER_IV,0,12,9364,464,470,BRONZE_I,79,15,14509,87,87,SILVER_II,49,16,14880,525,496,BRONZE_IV,49,15,13177,88,103,BRONZE_II,75,13,11323,66,62,BRONZE_I,100,13,9991
1,414,409,BRONZE_II,41,17,16772,160,158,BRONZE_II,39,18,19788,325,345,BRONZE_II,15,17,17804,200,192,BRONZE_II,0,17,18004,131,134,BRONZE_III,78,15,14628,52,65,BRONZE_II,0,18,19092,95,116,BRONZE_II,6,17,16869,414,391,BRONZE_II,36,16,16188,88,103,BRONZE_II,75,15,14221,493,514,BRONZE_II,58,15,13529
0,654,689,BRONZE_III,75,17,17622,27,34,BRONZE_II,93,16,16220,72,89,BRONZE_II,45,16,15144,34,41,SILVER_III,12,15,14447,70,71,BRONZE_I,68,14,12288,111,100,SILVER_IV,15,15,13505,56,44,SILVER_III,27,15,14129,45,56,BRONZE_I,51,14,11521,88,103,BRONZE_II,75,13,10984,76,66,BRONZE_III,48,13,11105
0,6,8,BRONZE_III,37,16,15476,6,8,BRONZE_III,37,17,17754,8,8,BRONZE_II,89,14,11503,7,4,BRONZE_III,99,17,16850,23,23,BRONZE_IV,62,15,14094,76,66,BRONZE_III,48,16,16039,88,103,BRONZE_II,75,15,13412,88,103,BRONZE_II,75,15,14271,88,103,BRONZE_II,75,15,13596,6,8,BRONZE_III,37,14,12877
1,388,407,BRONZE_I,22,17,17215,120,104,BRONZE_I,45,15,13641,186,198,SILVER_III,17,17,17556,92,108,BRONZE_II,93,15,14179,129,140,SILVER_I,15,16,14854,221,182,BRONZE_I,100,14,12641,197,245,SILVER_III,69,16,16053,217,203,SILVER_IV,25,16,14859,96,119,SILVER_III,72,13,11248,54,80,BRONZE_II,42,11,8466
0,216,214,SILVER_III,22,17,18050,95,99,SILVER_IV,36,17,17724,182,183,SILVER_II,0,17,18050,92,108,BRONZE_II,93,16,14861,129,140,SILVER_I,15,15,13877,480,461,SILVER_II,41,18,19301,38,44,SILVER_III,40,18,20353,119,113,SILVER_II,0,18,19465,72,82,BRONZE_I,0,18,18827,38,44,SILVER_I,23,17,18288
1,253,219,SILVER_IV,57,15,13298,61,49,SILVER_IV,34,15,14159,83,66,SILVER_IV,31,16,15250,92,108,BRONZE_II,93,14,12197,129,140,SILVER_I,15,13,10348,118,141,SILVER_III,16,15,13679,246,241,SILVER_IV,27,14,11811,109,122,SILVER_IV,63,13,11034,225,245,SILVER_IV,72,13,10357,51,66,BRONZE_III,45,11,8350
1,289,272,SILVER_III,11,15,13547,274,274,SILVER_III,46,15,13900,127,125,SILVER_IV,46,13,10804,92,108,BRONZE_II,93,13,10594,129,140,SILVER_I,15,10,7224,61,60,GOLD_IV,17,13,11390,319,334,SILVER_IV,37,12,8785,140,144,SILVER_IV,77,11,7549,218,220,SILVER_III,17,13,10111,169,206,SILVER_III,10,11,7769
1,100,107,SILVER_IV,42,16,14737,40,46,SILVER_IV,35,14,11808,62,74,SILVER_III,25,15,13184,92,108,BRONZE_II,93,13,11178,129,140,SILVER_I,15,12,9770,139,151,SILVER_IV,52,13,10349,33,28,BRONZE_II,48,13,10163,24,19,SILVER_IV,10,13,10670,36,47,BRONZE_I,51,13,10182,68,66,SILVER_IV,92,11,7988
0,203,212,SILVER_IV,0,15,13995,35,40,SILVER_IV,0,15,13448,24,25,BRONZE_I,55,14,12987,92,108,BRONZE_II,93,12,9630,129,140,SILVER_I,15,13,10160,98,104,SILVER_IV,75,16,16098,225,251,SILVER_IV,92,15,13080,16,19,BRONZE_I,67,14,12685,36,35,SILVER_IV,46,15,13898,254,250,SILVER_IV,39,15,13089
1,74,93,SILVER_IV,52,18,21656,138,128,SILVER_IV,68,18,21341,263,264,SILVER_IV,22,18,21809,92,108,BRONZE_II,93,18,19082,129,140,SILVER_I,15,17,17757,45,52,BRONZE_I,16,15,14569,31,51,SILVER_IV,14,18,18958,63,57,SILVER_IV,29,18,21025,337,371,BRONZE_II,90,17,16968,103,128,SILVER_II,0,15,14699
