result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,211,248,IRON_III,0,15,14277,81,73,BRONZE_III,71,17,16520,145,158,BRONZE_IV,99,16,16146,110,142,IRON_IV,50,17,17252,277,288,IRON_I,100,14,12696,473,449,BRONZE_II,43,18,21065,139,170,BRONZE_IV,30,18,20202,124,114,BRONZE_III,52,17,18122,510,513,IRON_III,89,18,19958,220,231,IRON_III,47,16,16247
0,135,146,IRON_III,75,17,18323,81,91,IRON_IV,75,18,18818,95,133,BRONZE_IV,39,18,20945,110,142,IRON_IV,50,17,18321,224,231,BRONZE_IV,4,16,15013,74,103,IRON_II,16,18,21788,75,84,IRON_I,6,17,18282,34,56,IRON_II,27,16,15951,786,907,IRON_IV,74,15,13136,73,111,IRON_III,52,16,14892
0,61,77,BRONZE_IV,1,7,3888,386,352,BRONZE_I,20,7,3839,63,78,BRONZE_III,66,8,4506,110,142,IRON_IV,50,7,3829,200,221,IRON_III,60,1,0,133,170,BRONZE_I,4,8,4713,72,51,BRONZE_IV,0,7,3976,218,239,IRON_II,44,9,5621,310,324,BRONZE_IV,15,7,3908,227,239,BRONZE_IV,0,6,2843
1,71,95,BRONZE_IV,27,15,13244,47,54,BRONZE_IV,66,16,16129,73,72,BRONZE_IV,28,14,13019,110,142,IRON_IV,50,15,14349,5,8,IRON_II,75,13,10572,46,76,IRON_III,57,14,12540,248,239,BRONZE_IV,0,15,14200,2,39,IRON_IV,0,15,14088,401,392,BRONZE_IV,8,15,13051,75,77,BRONZE_III,0,15,13170
0,14,53,IRON_I,10,7,4020,6,37,IRON_I,45,7,3476,28,65,BRONZE_IV,0,7,3901,8,66,BRONZE_IV,0,8,4629,10,63,BRONZE_IV,0,8,4623,18,39,BRONZE_I,0,10,7045,10,68,IRON_IV,4,4,1291,24,58,SILVER_IV,0,10,6837,9,70,IRON_IV,0,9,5904,13,73,IRON_I,0,10,7034
1,15,61,BRONZE_IV,0,13,10104,9,40,BRONZE_IV,16,11,7401,7,65,IRON_II,0,12,9861,12,66,IRON_II,0,10,6248,7,61,IRON_IV,0,10,6904,9,57,IRON_IV,35,9,5279,9,58,BRONZE_IV,0,9,5087,10,63,BRONZE_IV,0,10,6585,9,70,IRON_IV,0,8,4468,24,62,BRONZE_IV,0,9,5598
0,13,42,IRON_I,0,14,12637,15,65,IRON_IV,0,11,7591,19,70,IRON_IV,28,11,7554,12,39,IRON_II,46,11,7395,12,49,BRONZE_IV,6,15,14088,8,54,IRON_IV,90,13,10855,6,50,IRON_IV,0,14,11683,13,27,SILVER_IV,0,13,10081,9,70,IRON_IV,0,12,8811,7,61,IRON_IV,0,14,12750
0,12,63,IRON_II,12,4,1467,10,50,IRON_III,0,5,1881,8,66,IRON_IV,0,8,4173,15,74,IRON_IV,0,5,2117,15,110,BRONZE_IV,0,4,1434,14,98,IRON_IV,21,7,3392,12,49,IRON_II,4,4,1338,8,54,IRON_IV,90,6,2931,9,70,IRON_IV,0,6,3004,4,53,BRONZE_IV,0,6,2542
0,9,72,IRON_I,0,12,9039,5,52,BRONZE_IV,0,11,7831,21,36,BRONZE_II,0,11,8530,10,57,IRON_III,0,12,9158,23,43,BRONZE_II,46,11,7450,11,56,IRON_III,19,11,7560,12,77,IRON_IV,61,11,8074,16,32,SILVER_IV,47,14,12037,9,70,IRON_IV,0,13,10885,10,71,IRON_III,0,12,9572
0,10,50,IRON_IV,0,6,2952,15,59,IRON_I,23,6,2624,11,76,IRON_IV,0,6,2815,20,48,BRONZE_IV,0,7,3589,14,48,IRON_I,16,6,2493,25,86,IRON_IV,0,11,8162,14,53,IRON_IV,53,6,2438,154,196,BRONZE_IV,0,8,4920,9,70,IRON_IV,0,8,4208,16,42,BRONZE_IV,0,8,4520
0,5,59,BRONZE_IV,0,6,2828,10,76,BRONZE_IV,14,5,2386,17,55,IRON_III,0,5,2110,6,61,IRON_IV,56,6,2690,10,65,BRONZE_IV,0,10,6485,8,54,IRON_IV,90,9,5197,6,70,IRON_IV,16,7,3382,8,83,BRONZE_IV,0,11,8175,9,70,IRON_IV,0,7,3565,16,47,BRONZE_IV,0,7,3812
0,6,24,IRON_I,75,14,12302,60,57,BRONZE_IV,18,15,13981,5,15,IRON_II,75,14,12666,14,27,IRON_III,75,13,10742,3,15,IRON_IV,75,13,11076,107,117,IRON_II,0,15,14388,17,33,IRON_I,29,18,18985,213,222,BRONZE_IV,31,16,16278,45,72,BRONZE_IV,0,15,13396,60,79,BRONZE_III,0,15,13987
0,141,147,IRON_II,77,14,11826,79,67,BRONZE_III,7,12,9716,203,208,BRONZE_IV,44,13,10885,263,287,BRONZE_IV,24,13,10662,3,15,IRON_IV,75,12,9223,95,104,BRONZE_IV,87,16,15127,241,246,BRONZE_III,0,15,13991,187,182,BRONZE_III,0,16,15907,167,210,IRON_III,52,14,12294,80,108,IRON_III,75,14,12113
0,65,51,IRON_I,21,15,13749,117,104,BRONZE_III,61,15,13720,166,169,IRON_III,45,14,12471,48,61,IRON_I,0,13,10428,3,15,IRON_IV,75,12,9271,25,51,IRON_II,18,15,13636,655,744,IRON_IV,33,13,10393,103,123,BRONZE_IV,12,14,12963,483,462,BRONZE_IV,98,16,15873,357,368,BRONZE_IV,30,16,15094
0,56,78,IRON_I,50,14,12316,213,185,SILVER_IV,0,12,9943,38,65,IRON_III,3,14,11814,185,214,BRONZE_IV,18,12,9558,3,15,IRON_IV,75,12,9212,48,43,BRONZE_III,28,17,17247,17,32,BRONZE_IV,0,15,14133,37,37,IRON_II,50,15,14064,60,85,IRON_III,10,13,10374,320,337,IRON_IV,93,13,10967
1,426,401,BRONZE_III,75,16,15613,21,47,IRON_III,0,13,10188,91,113,BRONZE_IV,76,15,13995,144,138,IRON_III,78,12,9636,3,15,IRON_IV,75,12,9039,28,29,IRON_I,23,13,10742,92,119,IRON_III,35,12,9730,68,81,IRON_III,61,14,12118,17,41,IRON_I,46,11,8062,24,61,IRON_IV,0,9,5894
0,30,39,BRONZE_IV,0,14,12140,30,38,IRON_I,20,11,8125,10,21,IRON_II,63,12,9130,14,46,IRON_IV,83,9,5751,3,15,IRON_IV,75,13,10081,199,256,BRONZE_IV,19,13,11432,86,106,IRON_I,25,13,11113,145,171,IRON_IV,68,12,9628,34,53,BRONZE_IV,0,12,9718,326,332,BRONZE_III,11,12,9912
0,105,109,BRONZE_I,1,16,15970,176,179,BRONZE_IV,91,12,9202,204,254,IRON_I,19,13,10298,232,265,BRONZE_IV,48,13,10091,3,15,IRON_IV,75,12,8817,461,474,IRON_II,58,15,13033,15,53,IRON_III,11,18,18624,147,138,BRONZE_III,0,15,13465,99,104,BRONZE_IV,74,15,14417,46,49,BRONZE_III,65,13,10973
0,165,149,SILVER_II,2,8,4192,116,133,BRONZE_IV,39,6,2966,7,15,IRON_IV,75,8,4524,51,38,BRONZE_I,66,4,1441,202,197,BRONZE_II,33,6,2837,67,52,BRONZE_III,17,8,4491,41,40,BRONZE_II,75,6,2706,6,14,IRON_II,62,7,4026,283,295,BRONZE_IV,38,7,3553,113,108,BRONZE_IV,43,7,3838
0,51,38,BRONZE_I,66,6,3021,24,24,BRONZE_IV,24,12,9061,7,15,IRON_IV,75,13,9986,60,81,IRON_III,75,11,7330,276,311,IRON_IV,34,11,7596,187,180,BRONZE_II,17,13,11116,192,182,BRONZE_IV,43,13,11404,78,82,IRON_II,41,12,9715,5,13,IRON_II,26,10,6720,402,397,BRONZE_IV,22,10,6341
0,473,470,BRONZE_III,90,17,17859,137,124,SILVER_IV,18,16,15572,7,15,IRON_IV,75,13,10643,399,340,BRONZE_II,75,14,12393,292,290,BRONZE_IV,22,15,13857,87,124,IRON_III,54,17,17563,224,198,BRONZE_II,15,18,20130,81,60,BRONZE_II,11,18,19114,480,443,BRONZE_I,30,16,15582,41,41,BRONZE_IV,45,15,14223
0,234,209,BRONZE_IV,0,15,13571,126,97,BRONZE_I,66,18,19891,7,15,IRON_IV,75,15,13269,271,261,BRONZE_II,18,18,20735,379,367,BRONZE_III,54,15,14164,64,88,IRON_I,17,18,18554,108,141,IRON_IV,44,17,17456,196,165,BRONZE_I,72,17,18134,234,220,BRONZE_III,42,17,17686,286,303,IRON_II,48,17,17614
0,197,187,BRONZE_III,31,16,15460,70,72,BRONZE_III,61,15,13630,7,15,IRON_IV,75,12,9441,147,129,BRONZE_IV,92,16,14884,507,537,IRON_III,34,13,10827,47,71,IRON_I,0,15,14383,37,34,BRONZE_IV,0,15,13771,37,39,IRON_I,10,15,14555,55,49,BRONZE_IV,75,16,15115,508,510,BRONZE_IV,13,14,12905
0,144,170,BRONZE_IV,14,4,1145,98,103,BRONZE_III,32,8,4282,7,15,IRON_IV,75,7,3915,247,256,BRONZE_IV,9,9,5476,64,80,IRON_III,41,8,4542,15,22,IRON_III,59,11,7478,37,34,BRONZE_IV,0,11,7619,55,56,BRONZE_IV,32,10,6556,37,40,IRON_II,45,11,7349,123,147,IRON_III,79,9,6014
0,38,47,BRONZE_IV,4,10,6825,77,58,BRONZE_II,19,12,9426,7,15,IRON_IV,75,10,6411,380,306,GOLD_IV,42,13,10657,746,721,BRONZE_III,5,10,7065,306,294,BRONZE_III,34,12,9811,162,160,BRONZE_IV,97,11,8451,17,34,IRON_III,31,12,8897,208,192,BRONZE_II,0,11,7934,217,172,SILVER_IV,75,10,7044
0,259,266,BRONZE_IV,0,15,14312,507,453,SILVER_II,0,15,13687,90,79,SILVER_IV,38,15,14040,89,75,GOLD_IV,49,15,14653,17,8,SILVER_IV,19,14,12562,25,55,BRONZE_III,61,17,16492,54,61,SILVER_IV,37,15,14388,33,55,IRON_IV,39,13,11146,79,75,SILVER_IV,12,15,14023,244,262,SILVER_I,57,15,13176
0,5,5,BRONZE_II,28,11,7426,6,9,SILVER_IV,1,9,5644,6,9,SILVER_IV,1,11,7747,10,12,SILVER_II,98,10,7270,7,31,PLATINUM_IV,0,9,5255,17,8,SILVER_IV,19,9,5936,89,75,GOLD_IV,49,9,5702,33,55,IRON_IV,39,9,5322,79,75,SILVER_IV,12,8,4395,54,61,SILVER_IV,37,8,4228
0,7,31,PLATINUM_IV,0,14,12232,7,31,PLATINUM_IV,0,13,10910,58,17,SILVER_I,1,13,10621,22,26,BRONZE_I,100,13,10174,51,45,SILVER_II,91,13,10962,164,161,GOLD_IV,75,14,11670,54,61,SILVER_IV,37,12,9416,33,55,IRON_IV,39,13,10714,79,75,SILVER_IV,12,11,7653,457,443,GOLD_IV,65,11,8011
0,561,552,IRON_II,11,13,11020,104,127,BRONZE_IV,0,13,9997,28,30,BRONZE_III,12,12,9932,291,339,BRONZE_IV,0,11,8218,220,213,IRON_II,48,12,8814,73,109,IRON_IV,42,13,10508,132,134,BRONZE_IV,3,11,7695,33,55,IRON_IV,39,9,6029,162,189,IRON_III,20,10,7104,162,189,IRON_III,20,11,7595
0,198,209,BRONZE_IV,75,15,13789,168,149,SILVER_IV,26,14,12173,162,174,BRONZE_II,66,17,17308,52,49,SILVER_IV,28,13,10835,52,69,BRONZE_II,57,15,13959,6,16,IRON_I,35,15,13545,170,175,SILVER_IV,12,15,14357,33,55,IRON_IV,39,15,13754,126,114,SILVER_I,50,15,14002,126,114,SILVER_I,50,15,13027
0,310,323,IRON_II,4,10,6910,108,132,BRONZE_IV,0,11,8349,252,254,BRONZE_IV,66,11,8129,139,172,IRON_III,89,9,5913,206,201,IRON_II,58,9,5614,69,79,IRON_IV,82,10,6814,86,77,BRONZE_II,12,9,5077,33,55,IRON_IV,39,10,7111,331,342,IRON_I,59,7,3525,24,38,IRON_III,30,8,4149
0,213,228,BRONZE_IV,27,14,11732,171,197,IRON_II,25,13,10170,89,92,IRON_II,43,13,10476,98,105,BRONZE_III,31,12,9318,511,508,BRONZE_IV,62,11,7377,164,185,BRONZE_IV,0,13,10437,128,129,BRONZE_III,33,12,9052,33,55,IRON_IV,39,10,6753,90,88,IRON_I,78,12,9195,70,76,IRON_II,93,10,6590
0,42,60,IRON_IV,13,12,8760,81,162,IRON_IV,60,14,11844,88,115,IRON_III,86,16,14790,98,91,BRONZE_II,20,15,13033,84,165,IRON_IV,66,14,12440,196,210,BRONZE_IV,73,16,15782,301,283,BRONZE_IV,30,16,15019,105,128,IRON_I,64,16,16309,935,1103,IRON_IV,50,14,11595,100,112,IRON_II,14,15,13688
1,42,60,IRON_IV,13,11,8372,191,195,IRON_III,94,17,17905,41,26,BRONZE_II,21,15,14396,79,73,SILVER_IV,50,16,15172,742,698,SILVER_III,19,15,14005,151,166,BRONZE_III,26,16,15344,221,211,BRONZE_III,0,16,14939,462,405,BRONZE_I,52,15,13028,157,189,IRON_III,23,12,9305,408,402,BRONZE_III,64,13,10571
0,42,60,IRON_IV,13,11,7608,119,120,IRON_I,81,10,7195,34,39,IRON_I,32,10,7120,195,196,BRONZE_IV,14,10,6879,358,332,SILVER_II,73,9,5990,86,68,IRON_II,91,13,10987,229,202,SILVER_IV,29,14,12030,444,385,GOLD_IV,0,13,10070,36,42,IRON_III,0,10,7001,270,271,SILVER_IV,0,9,5816
0,42,60,IRON_IV,13,14,12158,146,141,BRONZE_II,33,15,13964,62,49,BRONZE_IV,0,15,13585,437,444,IRON_II,75,14,11899,36,34,BRONZE_IV,17,14,12710,60,54,BRONZE_III,0,17,17262,176,177,BRONZE_III,48,16,16079,306,311,BRONZE_IV,0,15,13606,318,327,BRONZE_IV,22,16,15935,58,68,IRON_IV,69,14,11520
1,42,60,IRON_IV,13,16,14867,65,79,IRON_III,29,16,15429,118,115,BRONZE_IV,72,16,15125,182,159,BRONZE_III,15,15,13842,91,103,BRONZE_III,0,14,12357,84,111,IRON_III,78,15,13332,111,130,BRONZE_IV,88,14,11927,188,159,BRONZE_II,65,18,18547,77,87,IRON_II,19,14,11732,64,71,BRONZE_IV,0,14,12533
1,42,60,IRON_IV,13,13,10290,241,225,BRONZE_III,0,15,14520,419,391,BRONZE_IV,0,16,15977,258,255,BRONZE_IV,25,14,12959,381,342,GOLD_III,56,14,12669,109,92,GOLD_IV,0,15,13851,452,381,SILVER_III,45,13,11121,786,746,SILVER_III,33,12,9783,309,287,BRONZE_I,34,13,11285,119,117,IRON_II,1,13,10589
0,42,60,IRON_IV,13,14,11516,99,105,IRON_I,13,15,13621,501,616,IRON_IV,91,15,13370,167,111,SILVER_IV,13,16,15633,113,117,BRONZE_IV,0,14,12147,116,135,IRON_II,16,17,16644,678,891,IRON_IV,0,15,13299,327,372,IRON_III,0,16,14732,29,32,BRONZE_II,7,17,16977,317,333,IRON_I,100,14,11930
0,213,198,BRONZE_III,36,2,565,84,77,BRONZE_IV,10,3,771,164,203,IRON_III,0,3,842,57,54,IRON_II,40,2,564,64,47,BRONZE_III,0,2,564,203,201,BRONZE_II,0,2,595,11,36,IRON_IV,46,1,0,230,167,PLATINUM_IV,1,3,1116,124,114,BRONZE_IV,37,2,579,190,193,BRONZE_IV,23,2,489
0,121,92,BRONZE_II,43,16,16314,733,646,GOLD_II,50,18,18579,115,153,IRON_IV,17,14,11726,36,46,BRONZE_IV,0,14,12818,115,105,BRONZE_III,1,14,12245,206,217,IRON_I,41,14,12501,11,36,IRON_IV,46,13,10598,177,180,BRONZE_IV,53,15,13873,129,129,IRON_II,25,13,10970,16,19,IRON_II,47,13,10888
1,72,76,IRON_IV,85,16,14760,495,482,SILVER_IV,20,17,18314,469,428,SILVER_III,19,15,13975,39,88,IRON_IV,0,16,15804,383,371,BRONZE_III,58,16,15250,333,326,BRONZE_IV,0,18,21154,11,36,IRON_IV,46,17,17975,332,353,IRON_I,22,18,20253,130,115,IRON_I,0,18,21597,110,114,IRON_II,61,18,18537
0,524,474,SILVER_IV,91,18,24679,129,147,IRON_I,48,18,22449,88,127,BRONZE_IV,0,17,17553,173,176,BRONZE_IV,4,17,17494,85,86,BRONZE_III,0,17,18198,411,368,SILVER_IV,0,18,19210,11,36,IRON_IV,46,18,19317,47,50,BRONZE_IV,27,17,18152,355,317,BRONZE_IV,78,18,19515,458,430,BRONZE_IV,19,16,15043
0,39,38,BRONZE_IV,41,14,11720,261,233,BRONZE_IV,24,14,11530,64,58,BRONZE_IV,62,14,12189,28,25,IRON_II,84,12,9141,25,27,BRONZE_IV,0,11,8331,337,323,BRONZE_III,83,13,10153,11,36,IRON_IV,46,12,9138,72,74,IRON_I,100,14,12186,184,163,BRONZE_IV,24,12,9094,82,91,BRONZE_IV,72,11,7973
0,401,407,IRON_III,85,15,13024,76,105,IRON_III,0,15,13622,70,86,BRONZE_IV,0,15,13557,9,11,IRON_I,66,15,13888,361,322,BRONZE_I,60,13,11343,455,428,SILVER_IV,39,15,14646,11,36,IRON_IV,46,4,1635,108,102,BRONZE_IV,81,14,11874,418,479,IRON_II,1,14,12520,505,496,SILVER_IV,0,13,10055
1,94,127,IRON_IV,71,16,16031,186,197,BRONZE_III,30,15,13302,445,448,BRONZE_IV,85,13,10765,316,291,BRONZE_III,80,11,7852,85,68,SILVER_II,26,10,7197,639,670,IRON_IV,68,15,14351,11,36,IRON_IV,46,14,11785,57,66,IRON_II,24,16,16172,422,393,BRONZE_II,1,15,13776,78,82,IRON_I,27,13,10534
0,14,85,BRONZE_IV,0,8,4206,15,64,IRON_IV,0,7,3489,13,53,IRON_IV,94,14,12201,15,36,BRONZE_IV,6,8,4536,14,47,IRON_I,46,9,5890,9,79,BRONZE_IV,0,10,6674,7,44,BRONZE_IV,0,9,5542,12,67,BRONZE_IV,0,9,5790,12,53,IRON_II,75,9,5998,11,40,IRON_II,58,9,5472
0,14,85,BRONZE_IV,0,9,6022,15,64,IRON_IV,0,10,6267,13,53,IRON_IV,94,11,8247,15,36,BRONZE_IV,6,10,6172,16,49,BRONZE_IV,3,11,8361,12,50,BRONZE_IV,0,8,5027,15,46,IRON_I,10,8,4169,6,28,BRONZE_IV,8,9,5279,11,61,BRONZE_IV,0,9,5991,8,51,BRONZE_IV,0,8,4857
0,7,31,BRONZE_IV,0,1,0,15,64,IRON_IV,0,9,5536,8,91,BRONZE_IV,0,11,7877,12,67,IRON_IV,0,13,10411,8,84,BRONZE_IV,0,13,10239,8,57,BRONZE_IV,0,11,8283,31,49,BRONZE_IV,37,8,4066,11,31,BRONZE_IV,9,9,5714,6,57,BRONZE_IV,0,8,4681,11,86,IRON_IV,90,8,4250
1,7,65,IRON_IV,0,7,3967,15,64,IRON_IV,0,7,3245,6,45,IRON_II,4,10,6484,10,53,IRON_IV,54,8,4599,6,46,IRON_IV,11,9,5053,24,52,IRON_II,17,10,6883,11,59,IRON_III,0,8,4462,20,73,IRON_IV,75,9,5985,11,64,IRON_IV,0,11,8301,6,117,IRON_IV,37,11,7940
0,9,55,IRON_III,0,9,5955,15,64,IRON_IV,0,7,3616,20,73,IRON_IV,75,11,8061,10,53,IRON_IV,54,12,9686,6,117,IRON_IV,37,10,6164,8,63,BRONZE_IV,0,9,5342,11,66,IRON_IV,5,7,3208,9,46,IRON_II,12,9,5254,19,81,IRON_IV,75,8,4568,32,80,IRON_IV,0,9,5292
0,9,55,IRON_III,0,14,12295,15,64,IRON_IV,0,6,3150,9,46,IRON_II,12,8,4491,12,47,IRON_III,53,8,4903,32,80,IRON_IV,0,8,4935,10,73,IRON_II,0,11,8351,14,40,IRON_II,54,11,7552,32,79,IRON_II,28,9,5319,12,67,IRON_IV,0,11,8064,28,81,IRON_IV,30,9,5396
1,35,70,IRON_IV,54,9,5510,15,64,IRON_IV,0,9,5518,12,55,IRON_IV,24,9,5669,11,67,IRON_III,12,9,5837,8,42,IRON_I,0,9,5502,38,72,IRON_I,5,12,8904,7,48,IRON_II,18,8,4474,7,48,IRON_III,0,13,11121,13,67,IRON_IV,0,12,9364,10,37,IRON_II,22,10,7047
1,209,208,BRONZE_IV,23,14,12432,17,70,IRON_IV,24,16,14852,224,223,BRONZE_IV,0,15,13244,19,41,BRONZE_IV,91,13,10203,414,425,BRONZE_IV,70,13,11138,49,71,IRON_I,2,12,8989,40,71,IRON_IV,87,14,12454,7,16,BRONZE_III,12,12,9761,293,263,BRONZE_III,0,14,12793,33,72,IRON_IV,0,11,7950
0,12,31,IRON_I,22,18,20613,17,70,IRON_IV,24,14,12518,144,148,IRON_III,43,15,13320,117,128,BRONZE_IV,75,18,20810,19,41,BRONZE_IV,91,15,13815,77,103,IRON_II,27,18,21906,93,104,IRON_II,23,17,16811,47,62,IRON_II,2,16,15687,193,193,IRON_I,72,17,16568,300,322,BRONZE_III,50,15,14442
0,260,267,BRONZE_IV,39,12,9498,17,70,IRON_IV,24,10,7047,46,46,BRONZE_IV,0,10,7252,91,100,BRONZE_IV,84,12,9883,19,41,BRONZE_IV,91,10,6589,164,162,BRONZE_IV,0,14,11995,31,46,IRON_III,44,13,10026,17,33,IRON_II,81,13,11271,60,95,IRON_I,11,13,10522,14,32,BRONZE_III,2,11,7788
0,114,104,BRONZE_IV,0,16,16249,17,70,IRON_IV,24,15,14125,72,80,BRONZE_II,39,17,18311,159,176,IRON_III,90,16,15006,19,41,BRONZE_IV,91,15,14121,84,125,IRON_I,31,15,13429,45,41,IRON_II,63,16,15154,162,214,IRON_III,53,16,15887,373,381,IRON_I,82,16,15898,273,290,BRONZE_II,20,16,16139
0,154,171,BRONZE_IV,20,15,14149,17,70,IRON_IV,24,11,7745,417,444,BRONZE_IV,40,13,10626,298,274,BRONZE_III,5,13,10564,19,41,BRONZE_IV,91,11,7732,220,266,IRON_IV,75,16,15243,134,152,BRONZE_IV,75,14,11794,12,14,IRON_I,12,13,10593,29,49,BRONZE_I,92,14,12348,22,44,IRON_III,90,13,11171
0,94,111,BRONZE_III,61,18,19408,17,70,IRON_IV,24,15,13194,24,38,BRONZE_IV,50,18,26912,33,41,IRON_III,59,17,17980,139,132,BRONZE_IV,15,18,18996,70,107,IRON_II,69,18,19614,93,117,IRON_III,95,18,20593,151,173,IRON_II,29,18,20646,41,56,BRONZE_II,37,18,20051,310,294,BRONZE_III,37,16,16471
0,89,116,SILVER_IV,18,11,8441,17,70,IRON_IV,24,10,7191,27,35,IRON_III,11,11,7986,42,70,IRON_III,36,13,11143,30,52,IRON_II,19,12,8858,20,23,IRON_I,45,16,14740,113,100,BRONZE_III,37,16,15966,560,569,BRONZE_IV,0,12,9382,90,124,IRON_IV,1,10,6981,14,52,IRON_IV,0,9,5504
0,99,110,IRON_II,32,8,4823,97,107,BRONZE_IV,59,8,4346,119,127,IRON_II,54,8,4959,57,113,IRON_IV,0,3,1099,8,18,BRONZE_IV,41,5,1859,134,138,IRON_I,4,10,6427,33,38,BRONZE_IV,0,8,4487,177,183,BRONZE_IV,32,9,5662,372,391,BRONZE_III,75,8,4923,59,76,IRON_I,12,8,4157
0,154,177,BRONZE_III,0,14,12528,72,51,BRONZE_IV,0,13,10570,92,94,BRONZE_III,63,13,10042,57,113,IRON_IV,0,10,7043,329,325,BRONZE_IV,28,11,7880,282,247,BRONZE_IV,75,15,13092,203,186,BRONZE_III,75,14,11741,298,291,BRONZE_II,8,16,14749,116,103,BRONZE_IV,16,15,13107,336,325,BRONZE_I,33,12,9870
0,208,208,BRONZE_IV,16,14,12346,56,76,IRON_III,73,13,10584,106,128,BRONZE_II,58,17,17674,57,113,IRON_IV,0,12,8819,28,31,BRONZE_I,33,12,9638,156,217,IRON_IV,75,15,14427,93,91,BRONZE_IV,50,16,15776,93,91,BRONZE_IV,50,15,14637,169,231,BRONZE_IV,1,15,13413,423,465,IRON_IV,0,13,11257
1,262,229,BRONZE_IV,5,17,17160,73,80,BRONZE_II,0,17,17493,236,242,BRONZE_IV,29,17,17359,57,113,IRON_IV,0,16,15270,216,228,BRONZE_IV,37,15,13528,40,48,IRON_II,0,15,14437,72,83,IRON_I,72,16,14957,294,298,BRONZE_IV,0,16,16190,346,364,IRON_I,5,16,15482,164,162,IRON_I,36,15,13700
0,80,77,BRONZE_IV,88,11,8308,110,121,IRON_I,74,9,5242,311,284,BRONZE_III,19,11,8297,57,113,IRON_IV,0,11,8124,88,115,IRON_II,89,9,5970,30,50,BRONZE_IV,83,14,12797,130,131,BRONZE_IV,11,11,8309,18,35,IRON_I,0,11,7366,82,93,BRONZE_IV,24,11,7662,20,37,IRON_I,25,10,6271
1,207,192,SILVER_IV,0,14,12217,115,138,BRONZE_IV,70,14,11751,421,441,BRONZE_IV,31,13,10931,57,113,IRON_IV,0,12,9422,57,82,IRON_I,69,11,8332,69,106,IRON_II,8,13,11280,148,161,BRONZE_IV,27,11,8060,158,144,BRONZE_I,43,11,8463,151,145,BRONZE_II,42,12,8804,70,105,IRON_IV,22,10,7278
0,156,186,BRONZE_I,0,15,13612,174,185,BRONZE_IV,63,17,16930,19,39,BRONZE_IV,0,16,15743,57,113,IRON_IV,0,13,11113,233,253,BRONZE_IV,7,13,10073,29,33,IRON_II,27,14,12287,161,115,BRONZE_II,54,15,13409,187,217,BRONZE_IV,0,15,14128,95,114,IRON_II,17,15,13454,310,335,BRONZE_IV,52,14,12240
0,233,248,BRONZE_III,39,16,15698,111,87,BRONZE_III,28,16,15609,86,92,IRON_II,36,16,15736,35,36,IRON_III,44,16,14701,355,356,BRONZE_IV,75,15,14292,23,23,BRONZE_IV,25,17,17586,27,41,IRON_II,6,14,12563,264,246,BRONZE_III,72,14,12902,162,232,IRON_IV,69,14,12095,38,55,IRON_IV,59,15,13516
0,148,152,BRONZE_IV,45,17,17885,144,131,SILVER_IV,49,18,22410,132,182,IRON_IV,58,18,21025,248,277,IRON_II,85,18,18727,242,327,IRON_III,63,17,17992,193,177,IRON_II,30,18,22902,146,160,BRONZE_III,15,16,15988,611,585,BRONZE_II,29,17,16531,132,104,BRONZE_IV,29,18,18727,38,55,IRON_IV,59,17,16921
0,1200,1180,BRONZE_IV,51,16,15904,56,62,BRONZE_II,14,15,14523,74,75,BRONZE_IV,44,16,15202,101,82,SILVER_III,61,17,17550,37,43,IRON_III,78,16,14717,129,163,IRON_IV,75,15,13329,150,150,BRONZE_IV,54,17,17610,211,193,BRONZE_III,9,14,12894,204,223,IRON_III,84,15,13762,38,55,IRON_IV,59,14,12218
0,61,71,IRON_I,0,4,1143,10,10,IRON_I,0,18,20047,71,90,BRONZE_IV,39,18,21553,260,265,BRONZE_III,11,18,20000,5,15,IRON_IV,75,15,14358,70,91,IRON_I,25,16,15726,97,99,BRONZE_IV,0,17,17309,71,94,IRON_I,0,14,12285,45,57,IRON_IV,0,15,13427,38,55,IRON_IV,59,15,13038
0,368,346,SILVER_II,19,13,10825,39,62,IRON_III,44,12,9626,78,49,GOLD_I,21,17,17183,357,361,BRONZE_III,17,14,11662,39,46,IRON_III,74,10,6209,266,240,BRONZE_II,46,15,13125,207,169,SILVER_II,0,13,10263,90,88,IRON_II,0,11,8561,142,125,BRONZE_IV,45,13,10749,38,55,IRON_IV,59,11,8449
