result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,133,126,BRONZE_II,54,18,25834,42,50,BRONZE_II,0,18,24039,22,27,BRONZE_I,42,18,21957,86,96,BRONZE_III,79,17,17324,350,377,BRONZE_II,99,16,15607,21,38,BRONZE_III,22,15,13234,15,29,BRONZE_III,76,16,14839,241,258,BRONZE_II,25,17,17077,80,68,BRONZE_IV,99,18,25778,113,102,BRONZE_I,79,18,21328
0,66,57,SILVER_IV,50,17,17656,146,149,BRONZE_I,1,17,17263,22,33,BRONZE_II,28,16,15542,44,49,BRONZE_III,47,17,18146,16,21,BRONZE_I,27,18,18623,21,38,BRONZE_III,22,15,14242,37,55,BRONZE_IV,0,17,16745,20,30,BRONZE_III,30,15,14008,23,29,BRONZE_III,60,16,16183,79,88,SILVER_IV,55,15,13330
1,18,15,BRONZE_I,11,10,7170,29,34,BRONZE_II,68,9,5825,16,9,BRONZE_II,85,11,7604,7,7,IRON_I,100,9,5757,21,25,BRONZE_II,52,9,5510,21,38,BRONZE_III,22,12,9302,104,113,BRONZE_II,15,10,6744,97,77,SILVER_IV,27,12,9509,89,102,BRONZE_I,6,11,7430,79,88,SILVER_IV,55,9,6047
0,39,59,BRONZE_II,37,17,17133,238,263,SILVER_IV,69,16,15366,233,253,BRONZE_III,77,16,15299,100,117,SILVER_IV,0,15,14094,105,101,BRONZE_II,28,12,9249,21,38,BRONZE_III,22,14,11801,206,201,BRONZE_III,59,14,11676,51,66,BRONZE_II,51,15,13112,294,309,BRONZE_III,86,14,11817,439,441,BRONZE_I,66,13,10349
0,35,41,BRONZE_I,30,18,22985,86,68,BRONZE_II,45,18,22545,137,139,BRONZE_I,53,18,21639,89,95,SILVER_IV,14,18,25264,365,355,BRONZE_I,31,17,18238,21,38,BRONZE_III,22,18,21653,188,201,SILVER_III,1,18,18542,50,41,BRONZE_I,31,18,20221,477,490,SILVER_IV,0,18,20639,95,90,BRONZE_I,27,16,15425
0,378,389,SILVER_IV,12,11,8393,199,174,BRONZE_II,27,9,6021,202,219,BRONZE_III,66,11,8321,127,94,SILVER_II,57,9,6001,38,34,BRONZE_I,33,8,4628,21,38,BRONZE_III,22,9,5645,98,126,BRONZE_II,17,8,4715,172,176,BRONZE_II,5,10,6392,106,98,BRONZE_I,76,9,5125,93,103,BRONZE_II,65,7,3287
1,94,97,SILVER_IV,0,10,6673,102,124,BRONZE_III,75,13,10193,145,157,BRONZE_IV,16,13,10586,21,31,BRONZE_IV,0,11,8518,30,41,BRONZE_II,16,12,9090,21,38,BRONZE_III,22,16,14938,158,130,SILVER_II,53,14,12834,124,144,BRONZE_III,12,15,13378,181,183,SILVER_IV,0,13,10146,297,286,BRONZE_I,3,11,8217
0,81,78,BRONZE_III,75,17,16657,223,244,BRONZE_II,3,15,14092,134,125,BRONZE_II,26,16,14759,59,54,BRONZE_III,78,15,13569,65,80,BRONZE_III,81,15,14101,288,302,BRONZE_IV,91,18,18486,298,299,BRONZE_III,54,17,17520,129,125,BRONZE_II,0,18,20123,546,513,SILVER_II,49,16,15879,192,196,BRONZE_II,5,16,14855
0,81,78,BRONZE_III,75,12,9646,305,295,SILVER_III,0,11,7645,76,60,BRONZE_I,30,11,7827,186,192,SILVER_II,0,11,7874,138,142,BRONZE_II,46,8,4371,87,77,SILVER_IV,46,14,12704,238,239,SILVER_IV,0,12,8729,53,53,SILVER_II,32,13,10015,61,81,SILVER_IV,23,11,7510,47,34,SILVER_IV,49,9,5173
1,81,78,BRONZE_III,75,18,24299,152,160,BRONZE_III,58,18,20679,191,207,BRONZE_II,58,18,30866,152,154,BRONZE_III,75,18,23664,350,335,BRONZE_III,28,18,19568,350,335,BRONZE_III,28,18,28968,103,106,BRONZE_III,11,18,23875,123,113,BRONZE_II,12,18,25318,124,126,BRONZE_IV,35,18,21534,164,144,SILVER_IV,3,18,18437
0,81,78,BRONZE_III,75,15,13214,19,26,BRONZE_II,26,16,14874,83,92,SILVER_III,20,16,15284,16,21,BRONZE_I,52,14,12724,55,69,BRONZE_II,31,12,9925,57,61,BRONZE_II,49,16,15642,39,35,SILVER_IV,0,17,17290,49,45,SILVER_III,55,15,14063,25,15,SILVER_IV,68,17,16827,16,25,BRONZE_II,54,16,16356
1,81,78,BRONZE_III,75,16,15048,414,425,SILVER_IV,14,18,20556,130,111,SILVER_IV,0,17,16696,36,46,BRONZE_IV,75,15,13309,38,40,BRONZE_II,22,15,13557,290,240,SILVER_IV,32,17,16991,221,212,BRONZE_II,18,14,12232,464,487,BRONZE_III,30,16,15202,360,363,BRONZE_III,40,14,11928,99,89,SILVER_III,12,14,11823
1,81,78,BRONZE_III,75,13,10987,256,262,BRONZE_III,59,12,9891,260,253,BRONZE_II,65,11,8479,91,91,BRONZE_II,75,11,7738,375,379,BRONZE_III,58,10,6417,104,109,BRONZE_II,61,10,7222,96,95,SILVER_IV,21,10,6624,87,88,BRONZE_II,45,11,7625,194,213,BRONZE_III,75,10,6888,163,147,BRONZE_III,61,9,5332
0,81,78,BRONZE_III,75,10,6618,62,76,BRONZE_I,48,12,8945,187,157,SILVER_III,0,12,8592,41,44,BRONZE_I,66,11,7640,285,395,IRON_IV,73,9,5624,121,114,BRONZE_I,36,14,12811,53,74,BRONZE_I,0,10,6998,12,28,BRONZE_IV,0,11,8138,115,96,SILVER_III,60,10,6967,100,88,SILVER_IV,37,10,6644
0,82,78,BRONZE_III,41,17,16880,147,124,BRONZE_III,46,18,19741,124,164,BRONZE_IV,0,17,18063,244,280,BRONZE_III,33,15,14477,346,359,BRONZE_II,41,14,12967,277,295,BRONZE_III,40,18,19354,260,279,BRONZE_IV,15,18,18935,237,254,BRONZE_IV,93,17,17970,241,265,BRONZE_IV,34,17,16881,16,17,BRONZE_IV,41,16,15799
1,20,31,BRONZE_IV,13,15,13197,147,124,BRONZE_III,46,18,19273,47,51,BRONZE_III,75,16,16375,244,280,BRONZE_III,33,15,13928,123,152,BRONZE_IV,0,15,14354,157,128,BRONZE_III,12,15,13188,166,162,BRONZE_IV,77,14,11973,348,350,BRONZE_II,35,16,16078,48,58,BRONZE_IV,0,14,11548,395,392,BRONZE_II,17,14,12213
0,44,49,BRONZE_III,57,16,15249,85,103,BRONZE_IV,57,14,12839,156,136,BRONZE_III,39,17,17190,244,280,BRONZE_III,33,15,14126,356,409,BRONZE_IV,9,15,13745,244,240,SILVER_IV,7,17,17672,224,206,BRONZE_IV,28,17,17865,301,313,BRONZE_II,15,17,17883,143,111,BRONZE_II,79,16,14976,90,105,BRONZE_III,0,15,13290
0,141,144,BRONZE_II,63,15,14639,20,30,BRONZE_IV,57,14,12437,93,113,BRONZE_III,63,15,13632,244,280,BRONZE_III,33,15,13744,16,57,IRON_IV,0,12,9567,149,133,SILVER_II,4,16,15734,112,122,SILVER_III,0,15,14625,696,650,BRONZE_I,28,16,15842,157,162,BRONZE_III,0,15,13132,55,58,BRONZE_III,32,14,11667
1,152,123,BRONZE_II,81,16,15669,87,73,SILVER_IV,6,16,15348,176,197,BRONZE_III,37,17,17745,244,280,BRONZE_III,33,16,15046,511,456,SILVER_III,75,13,11391,185,205,BRONZE_III,32,15,13167,216,214,BRONZE_III,30,15,13135,266,235,SILVER_IV,59,16,16391,62,72,BRONZE_IV,13,14,12682,300,321,BRONZE_IV,31,13,10192
1,213,201,BRONZE_IV,36,18,18589,435,401,BRONZE_II,59,17,18010,121,125,BRONZE_II,45,18,21098,244,280,BRONZE_III,33,18,18719,511,456,SILVER_III,75,17,16834,330,333,SILVER_IV,0,16,15584,607,587,BRONZE_I,8,17,17008,620,626,BRONZE_I,6,18,18934,61,88,IRON_I,74,14,12110,296,309,BRONZE_III,77,14,11606
1,49,82,IRON_III,20,17,17202,341,344,BRONZE_I,35,18,19921,253,271,BRONZE_III,0,16,16380,244,280,BRONZE_III,33,18,19290,633,612,BRONZE_III,45,17,17620,66,73,BRONZE_IV,61,18,19187,222,208,BRONZE_II,15,16,14961,216,231,BRONZE_IV,32,17,17679,338,348,BRONZE_III,69,16,14763,115,126,BRONZE_III,20,14,11747
0,9,18,BRONZE_I,37,16,15755,86,108,SILVER_IV,55,18,21592,115,105,BRONZE_I,3,17,16961,60,66,SILVER_IV,25,17,18297,77,77,BRONZE_II,75,16,16125,89,90,BRONZE_I,36,17,16729,347,308,BRONZE_I,25,15,14211,63,67,BRONZE_I,27,17,16999,21,37,BRONZE_III,62,15,13627,226,236,SILVER_IV,14,15,13119
1,50,62,BRONZE_II,77,13,10972,14,17,SILVER_III,51,11,8532,84,67,BRONZE_IV,11,13,10224,46,65,BRONZE_III,21,12,9815,13,21,BRONZE_III,75,11,7564,73,67,BRONZE_II,17,17,17356,324,320,SILVER_IV,7,13,11107,189,129,SILVER_III,8,14,12013,21,37,BRONZE_III,62,12,8622,226,236,SILVER_IV,14,11,8143
0,56,78,BRONZE_III,28,12,9529,44,48,BRONZE_II,0,11,7617,250,266,BRONZE_III,23,13,9992,207,229,IRON_IV,32,12,8900,17,16,SILVER_II,48,11,8068,54,66,BRONZE_III,72,10,7005,10,20,BRONZE_IV,70,11,8065,33,57,BRONZE_IV,0,10,7021,21,37,BRONZE_III,62,10,7095,29,43,BRONZE_II,26,11,7532
1,253,296,BRONZE_IV,21,13,10646,94,112,BRONZE_II,17,12,9673,115,97,SILVER_IV,0,14,12633,111,129,BRONZE_I,50,13,10800,173,232,BRONZE_I,36,11,8459,567,584,SILVER_IV,0,16,14866,43,48,BRONZE_II,88,14,12371,2,12,BRONZE_IV,36,13,10143,21,37,BRONZE_III,62,14,12116,45,44,SILVER_III,17,13,10552
1,19,28,BRONZE_IV,65,15,14134,19,28,BRONZE_IV,65,14,11535,100,105,GOLD_IV,16,14,11852,8,7,BRONZE_I,1,15,13839,6,7,BRONZE_IV,45,15,13484,234,165,PLATINUM_IV,8,18,18553,235,238,BRONZE_IV,49,15,14579,97,86,GOLD_II,25,14,11670,21,37,BRONZE_III,62,14,12608,26,30,BRONZE_II,65,12,9101
0,12,17,BRONZE_II,1,14,12820,17,12,BRONZE_I,100,14,11584,41,64,IRON_I,34,13,10232,7,13,BRONZE_IV,25,12,9723,238,238,SILVER_II,77,12,9301,26,30,BRONZE_II,65,12,9122,21,37,BRONZE_III,62,13,11211,97,86,GOLD_II,25,12,9847,21,37,BRONZE_III,62,11,8312,97,86,GOLD_II,25,10,6921
1,60,85,BRONZE_IV,1,15,13358,194,200,BRONZE_II,0,13,10979,328,351,BRONZE_III,90,13,10720,13,18,BRONZE_IV,32,13,11006,46,59,BRONZE_III,75,12,9925,194,189,BRONZE_III,26,18,18773,235,201,BRONZE_I,19,14,12651,28,48,BRONZE_IV,0,14,11622,21,37,BRONZE_III,62,16,16138,80,84,SILVER_IV,12,15,13643
0,399,402,BRONZE_III,22,17,17288,25,34,BRONZE_III,12,15,13997,11,23,BRONZE_IV,59,14,11601,22,32,BRONZE_IV,92,14,11944,111,118,BRONZE_III,15,13,10670,293,310,BRONZE_IV,0,13,10975,18,33,BRONZE_III,30,14,12203,395,428,BRONZE_III,82,15,14650,1,9,IRON_II,56,13,10841,1,9,IRON_II,56,11,8504
0,126,132,BRONZE_III,79,18,22292,276,275,BRONZE_II,50,18,19594,58,61,BRONZE_I,13,18,21468,27,35,BRONZE_III,63,17,17909,133,158,BRONZE_III,28,17,17032,69,95,BRONZE_III,95,18,24287,36,53,BRONZE_IV,24,18,24842,59,65,SILVER_IV,14,18,19320,188,215,BRONZE_II,34,18,24671,97,103,BRONZE_III,56,17,16488
0,66,97,BRONZE_IV,45,8,4677,289,265,BRONZE_I,14,9,5315,52,55,BRONZE_II,18,9,5345,27,35,BRONZE_III,63,11,8119,27,39,BRONZE_III,79,8,4750,165,128,SILVER_I,54,12,9477,173,180,BRONZE_II,27,10,7074,256,246,SILVER_IV,54,10,6306,140,148,SILVER_III,27,9,5901,57,88,IRON_III,47,8,4562
0,134,123,BRONZE_II,75,11,8342,103,92,SILVER_I,0,10,6863,59,50,BRONZE_II,33,12,8701,27,35,BRONZE_III,63,11,7773,84,85,BRONZE_II,31,9,5423,188,185,BRONZE_I,68,13,11032,59,52,BRONZE_III,99,10,7077,136,138,SILVER_IV,84,13,11346,48,56,BRONZE_II,73,12,9185,33,36,BRONZE_I,51,9,5527
1,13,9,SILVER_I,80,16,16283,11,5,BRONZE_I,0,16,14706,57,44,PLATINUM_IV,1,17,16786,9,3,BRONZE_III,59,14,12539,92,88,GOLD_I,38,15,13891,115,85,PLATINUM_II,2,13,10716,72,64,GOLD_II,27,14,11848,82,62,GOLD_IV,34,15,13441,83,79,PLATINUM_IV,36,14,11929,94,73,PLATINUM_III,32,13,10239
0,13,9,SILVER_I,80,18,20224,11,5,BRONZE_I,0,18,20682,57,44,PLATINUM_IV,1,17,18074,9,3,BRONZE_III,59,16,15909,92,88,GOLD_I,38,18,22633,47,43,PLATINUM_IV,67,18,21754,138,148,GOLD_II,24,17,17113,9,8,SILVER_I,23,18,19547,25,18,GOLD_IV,74,18,24461,42,39,GOLD_IV,36,17,16518
1,92,88,GOLD_I,38,13,10595,92,88,GOLD_I,38,11,7387,11,5,BRONZE_I,0,12,9528,9,3,BRONZE_III,59,11,8229,21,30,SILVER_I,31,13,10343,5,5,BRONZE_II,28,11,7845,23,41,BRONZE_IV,0,10,6811,23,41,BRONZE_IV,0,10,6649,23,41,BRONZE_IV,0,9,5862,23,41,BRONZE_IV,0,10,7027
0,21,30,SILVER_I,31,18,18774,21,30,SILVER_I,31,17,16588,11,5,BRONZE_I,0,18,20938,9,3,BRONZE_III,59,16,16177,92,88,GOLD_I,38,18,19478,13,17,GOLD_I,39,18,19119,13,17,GOLD_I,39,17,17349,8,12,BRONZE_II,24,15,14052,42,63,GOLD_IV,14,18,22809,135,153,SILVER_III,65,17,18264
1,92,88,GOLD_I,38,15,13516,92,88,GOLD_I,38,15,13943,11,5,BRONZE_I,0,14,11576,9,3,BRONZE_III,59,13,10861,21,30,SILVER_I,31,14,12965,15,8,SILVER_I,92,15,13526,21,10,BRONZE_I,39,13,10325,4,8,IRON_I,51,12,9200,141,134,GOLD_II,67,14,12152,141,134,GOLD_II,67,13,10124
1,92,88,GOLD_I,38,15,13511,92,88,GOLD_I,38,12,9719,11,5,BRONZE_I,0,12,8705,9,3,BRONZE_III,59,11,7998,21,30,SILVER_I,31,12,8688,68,75,SILVER_III,45,11,7544,8,11,BRONZE_II,56,9,5550,84,106,BRONZE_IV,64,11,7830,89,81,GOLD_IV,28,11,8378,259,247,GOLD_IV,59,10,6506
0,92,88,GOLD_I,38,12,8649,92,88,GOLD_I,38,9,5814,11,5,BRONZE_I,0,10,6785,9,3,BRONZE_III,59,10,6279,21,30,SILVER_I,31,10,6765,18,17,SILVER_II,16,11,7478,212,171,SILVER_III,20,10,7116,132,133,PLATINUM_IV,12,12,9422,339,307,DIAMOND_II,12,11,8313,89,81,GOLD_IV,28,10,6848
0,40,55,SILVER_IV,44,13,10186,64,54,SILVER_I,78,13,10340,25,22,SILVER_IV,62,14,11699,210,214,SILVER_II,36,12,9244,17,17,BRONZE_I,57,10,6790,6,6,BRONZE_II,56,11,7968,6,5,BRONZE_III,61,10,7156,17,20,BRONZE_I,90,12,9766,143,136,SILVER_II,69,10,6549,21,37,SILVER_IV,74,10,6240
1,47,33,GOLD_IV,1,14,11442,14,42,IRON_I,50,4,1631,63,57,SILVER_I,58,13,10209,10,10,BRONZE_I,24,11,8312,75,45,GOLD_IV,75,12,8831,7,4,BRONZE_II,91,12,9761,6,5,BRONZE_III,61,13,10245,6,6,BRONZE_II,56,14,12442,37,46,SILVER_IV,64,12,9508,54,37,SILVER_I,3,12,8607
1,202,216,BRONZE_III,48,14,11514,27,39,BRONZE_III,45,11,7592,210,216,BRONZE_III,29,10,7293,210,216,BRONZE_III,29,9,5304,32,51,IRON_I,27,9,6109,165,136,BRONZE_IV,17,13,10633,143,135,BRONZE_I,60,12,8836,87,70,SILVER_IV,38,13,10057,45,51,BRONZE_III,41,12,9685,347,350,BRONZE_III,78,10,7238
0,114,108,BRONZE_I,58,14,12198,45,37,BRONZE_III,46,12,9500,53,69,BRONZE_III,8,15,14498,156,153,BRONZE_II,58,13,11108,244,215,BRONZE_II,62,13,10022,88,124,BRONZE_III,29,18,20545,108,126,BRONZE_III,74,9,5423,215,250,BRONZE_II,55,17,18156,162,168,BRONZE_II,0,17,16589,347,350,BRONZE_III,78,15,13295
0,448,451,BRONZE_II,0,14,12132,95,108,BRONZE_III,25,13,10359,1412,1401,BRONZE_I,83,15,14325,66,70,SILVER_IV,48,13,10627,16,11,BRONZE_IV,85,11,7614,61,79,BRONZE_IV,30,14,12978,267,263,BRONZE_II,37,13,11047,323,345,BRONZE_III,75,9,5701,472,437,BRONZE_III,75,12,9656,347,350,BRONZE_III,78,14,11894
1,66,56,IRON_I,47,16,16281,155,186,BRONZE_IV,31,13,10862,147,155,BRONZE_III,60,14,12352,115,140,BRONZE_III,16,14,12604,68,66,IRON_III,50,13,11034,216,231,IRON_IV,28,16,16471,79,100,BRONZE_IV,69,17,18298,406,425,BRONZE_III,66,15,14085,24,62,IRON_IV,0,11,8557,347,350,BRONZE_III,78,18,18944
1,308,299,SILVER_IV,1,16,16186,147,155,SILVER_II,56,15,14003,178,196,BRONZE_III,23,15,13716,104,77,SILVER_IV,62,13,11114,97,104,SILVER_IV,17,14,11493,577,555,SILVER_III,50,18,19537,123,127,SILVER_III,48,16,16244,192,173,GOLD_III,47,15,14240,192,174,SILVER_II,0,16,16129,347,350,BRONZE_III,78,17,16783
1,714,701,BRONZE_II,68,11,7971,310,317,BRONZE_IV,46,11,7816,76,114,IRON_III,30,8,5029,42,43,BRONZE_III,75,11,8557,439,429,BRONZE_IV,12,11,7707,106,114,BRONZE_I,29,13,11086,1390,1401,SILVER_IV,11,11,7972,98,108,BRONZE_IV,58,11,8316,20,28,BRONZE_II,44,11,7579,347,350,BRONZE_III,78,13,10788
1,116,116,BRONZE_III,36,16,15648,225,225,SILVER_II,75,15,14613,235,238,BRONZE_I,11,15,13864,116,126,IRON_III,41,14,12842,444,424,BRONZE_IV,75,13,10515,54,64,BRONZE_III,33,18,18545,144,132,BRONZE_I,60,17,17916,633,570,BRONZE_II,0,16,15705,44,46,BRONZE_I,15,14,12747,347,350,BRONZE_III,78,18,20078
0,309,282,SILVER_IV,69,9,5510,280,309,BRONZE_III,33,7,3665,54,63,BRONZE_II,33,9,5107,71,82,BRONZE_III,72,6,2871,106,124,BRONZE_III,59,6,2781,205,233,SILVER_IV,0,6,3157,220,235,BRONZE_III,25,6,3024,203,210,BRONZE_III,41,6,2799,427,445,BRONZE_I,0,6,3074,208,211,BRONZE_II,75,6,2539
0,76,76,SILVER_II,76,18,26507,147,145,BRONZE_I,75,18,22838,97,100,BRONZE_II,75,18,29164,101,130,SILVER_IV,0,17,16620,220,220,BRONZE_IV,45,18,21987,44,74,BRONZE_III,0,18,18540,283,261,SILVER_IV,24,18,23780,203,210,BRONZE_III,41,18,24540,79,74,GOLD_IV,74,18,22012,80,91,BRONZE_II,33,17,18160
0,3,15,BRONZE_IV,52,15,13548,3,15,BRONZE_IV,52,17,18263,10,26,BRONZE_IV,26,14,11947,10,26,BRONZE_IV,26,15,13824,7,23,BRONZE_IV,56,13,11056,33,48,SILVER_IV,0,16,16084,16,43,IRON_II,0,15,13962,24,35,BRONZE_II,26,15,14045,520,559,BRONZE_IV,36,15,14632,37,37,BRONZE_III,24,14,12911
1,334,316,GOLD_I,100,15,13026,49,58,GOLD_IV,0,14,12436,125,126,SILVER_III,59,14,12959,186,193,SILVER_IV,0,14,11742,31,32,GOLD_IV,72,12,9914,111,104,GOLD_IV,0,16,16479,92,79,SILVER_II,22,14,12849,35,37,BRONZE_I,97,15,13672,93,101,GOLD_IV,30,14,12384,37,37,BRONZE_III,24,12,9377
1,31,32,GOLD_IV,72,15,13201,225,208,BRONZE_III,61,14,12571,285,247,GOLD_III,39,14,12140,7,13,SILVER_I,0,14,12714,17,21,BRONZE_II,10,14,12504,301,286,GOLD_IV,0,17,16858,135,105,PLATINUM_III,90,16,14784,38,35,BRONZE_I,22,16,15024,100,89,SILVER_IV,17,15,14560,37,37,BRONZE_III,24,13,11074
0,15,11,BRONZE_II,73,18,18726,15,11,BRONZE_II,73,17,16529,14,18,SILVER_II,40,17,17863,12,13,BRONZE_I,73,16,16060,12,13,BRONZE_I,73,16,15959,135,124,BRONZE_II,75,17,16507,102,77,BRONZE_II,75,15,14670,36,36,BRONZE_I,100,18,19208,24,24,BRONZE_III,52,16,15863,37,37,BRONZE_III,24,14,12904
0,65,74,SILVER_IV,23,17,18241,61,69,IRON_II,10,16,14714,53,48,BRONZE_II,47,13,10791,177,187,BRONZE_IV,52,12,9645,12,20,IRON_I,92,14,11757,12,19,BRONZE_I,0,8,4925,182,173,GOLD_II,0,15,13181,42,41,SILVER_IV,0,14,12647,64,60,SILVER_III,61,16,15099,37,37,BRONZE_III,24,13,10646
0,63,76,BRONZE_III,34,15,13916,212,209,GOLD_III,43,15,14672,319,348,SILVER_II,47,15,14216,253,238,BRONZE_II,31,15,13850,291,296,BRONZE_III,11,14,11967,102,100,SILVER_IV,69,17,16710,23,38,BRONZE_II,19,13,11168,45,52,SILVER_IV,25,14,12670,48,40,SILVER_III,79,14,11709,37,37,BRONZE_III,24,13,10174
0,33,41,BRONZE_I,77,18,21471,196,220,BRONZE_I,81,18,22395,53,66,BRONZE_II,91,17,17720,94,104,BRONZE_IV,82,18,20159,245,253,BRONZE_III,38,15,13476,329,320,BRONZE_I,0,18,19522,371,375,BRONZE_IV,66,18,18476,16,15,BRONZE_III,15,17,18195,202,210,BRONZE_III,7,17,17887,37,37,BRONZE_III,24,16,14987
1,344,321,SILVER_III,14,18,21215,191,204,BRONZE_II,38,15,14348,408,413,BRONZE_III,40,16,14845,577,529,SILVER_II,16,16,15813,84,108,BRONZE_III,74,14,12654,369,373,SILVER_IV,31,15,13830,90,73,SILVER_IV,34,16,15877,126,118,BRONZE_I,20,16,14986,440,419,SILVER_IV,18,14,12235,190,208,BRONZE_IV,65,15,13243
1,32,26,BRONZE_II,42,18,20152,147,150,BRONZE_III,42,16,16161,147,150,BRONZE_III,42,16,16204,113,92,SILVER_IV,0,17,17320,84,108,BRONZE_III,74,17,17700,115,137,IRON_II,50,15,14038,67,75,SILVER_III,16,17,17769,526,471,SILVER_III,38,18,22873,605,619,BRONZE_III,0,15,14613,105,122,BRONZE_IV,14,16,15949
1,56,51,SILVER_III,64,16,15024,73,69,BRONZE_I,19,14,11848,136,160,GOLD_IV,0,15,14246,222,203,GOLD_III,25,13,11413,222,203,GOLD_III,25,13,11389,6,11,IRON_I,76,14,12366,42,37,BRONZE_I,37,15,13694,7,5,BRONZE_III,86,15,13394,16,17,SILVER_III,40,15,13246,15,26,SILVER_III,80,15,13454
0,16,32,BRONZE_IV,59,14,12417,139,128,SILVER_IV,24,15,13623,289,250,BRONZE_I,0,14,12147,12,7,SILVER_I,4,16,15204,120,128,BRONZE_I,0,12,9531,42,37,BRONZE_I,37,12,9454,42,71,IRON_I,10,13,10228,7,5,BRONZE_III,86,13,10913,84,78,SILVER_II,19,12,9356,30,47,BRONZE_IV,85,11,8210
0,5,9,BRONZE_I,42,2,542,70,55,SILVER_I,31,3,1070,69,52,SILVER_I,100,3,752,30,38,BRONZE_II,33,3,733,4,9,SILVER_II,22,3,733,42,37,BRONZE_I,37,3,715,22,26,SILVER_IV,32,3,1032,7,5,BRONZE_III,86,3,836,404,405,SILVER_II,98,3,757,5,10,BRONZE_II,44,1,0
1,211,211,BRONZE_II,13,13,10572,228,215,BRONZE_I,82,12,8784,228,215,BRONZE_I,82,11,8012,84,91,BRONZE_II,51,11,7590,17,17,BRONZE_I,78,11,7985,42,37,BRONZE_I,37,13,11215,287,295,SILVER_IV,0,14,12416,7,5,BRONZE_III,86,14,12684,58,48,SILVER_IV,61,13,10437,58,48,SILVER_IV,61,12,9147
0,31,15,SILVER_III,58,15,13352,86,76,SILVER_III,25,15,14038,54,26,PLATINUM_I,100,16,16095,111,84,GOLD_IV,71,14,11926,61,62,BRONZE_I,59,12,9681,42,37,BRONZE_I,37,12,9903,40,46,SILVER_IV,70,13,10336,7,5,BRONZE_III,86,13,10283,18,18,BRONZE_I,100,14,12458,31,15,SILVER_III,58,10,7163
0,101,93,SILVER_I,0,18,22032,379,360,GOLD_II,48,18,25238,36,56,IRON_I,75,18,20937,20,27,BRONZE_I,43,18,19749,18,22,BRONZE_II,40,18,18823,19,34,SILVER_IV,0,18,19161,42,37,BRONZE_I,37,17,17944,7,5,BRONZE_III,86,18,20492,24,23,GOLD_III,15,17,17706,69,79,GOLD_IV,39,16,16036
1,25,21,SILVER_IV,52,17,18104,87,66,GOLD_IV,1,16,15219,8,9,SILVER_III,68,16,15581,16,18,SILVER_II,89,17,17963,4,8,BRONZE_III,77,16,15324,69,79,GOLD_IV,39,18,18611,327,299,PLATINUM_III,76,18,19463,7,5,BRONZE_III,86,16,16335,42,37,BRONZE_I,37,14,12131,19,34,SILVER_IV,0,15,13856
0,27,30,SILVER_I,33,14,12460,71,74,SILVER_I,18,11,7584,99,85,GOLD_IV,0,14,11751,83,94,SILVER_IV,39,11,7336,83,94,SILVER_IV,39,10,6859,17,19,SILVER_II,0,13,10329,73,88,SILVER_IV,10,11,8029,6,6,BRONZE_III,19,11,8550,52,59,SILVER_IV,16,11,7790,39,41,SILVER_IV,50,10,6536
0,10,8,SILVER_IV,10,11,7857,16,31,BRONZE_III,9,9,5303,20,14,SILVER_IV,72,13,10726,48,43,SILVER_II,43,9,5684,11,2,BRONZE_I,1,8,4901,18,24,BRONZE_I,29,10,6999,18,24,BRONZE_I,29,10,6496,6,6,BRONZE_III,19,11,7468,6,6,BRONZE_III,19,8,5013,6,6,BRONZE_III,19,8,4414
0,119,143,BRONZE_II,46,13,10584,136,160,SILVER_IV,34,12,9940,162,172,SILVER_III,38,11,7906,164,158,SILVER_IV,63,12,9829,27,39,BRONZE_III,75,11,7954,237,244,SILVER_IV,50,12,9027,308,281,SILVER_II,45,11,7874,7,17,BRONZE_III,40,11,7578,183,167,BRONZE_II,35,11,7490,80,72,SILVER_IV,39,10,6946
0,29,33,SILVER_IV,0,16,15582,107,114,SILVER_IV,0,17,16754,234,230,SILVER_III,76,17,17230,120,106,SILVER_II,13,15,14238,17,18,BRONZE_III,40,16,15549,16,14,BRONZE_I,14,16,15516,16,14,BRONZE_I,14,16,15760,7,17,BRONZE_III,40,14,12828,33,29,SILVER_IV,37,16,14789,95,89,BRONZE_I,54,13,11265
