result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,51,34,GOLD_II,16,17,16885,17,13,SILVER_I,90,16,15234,66,66,GOLD_III,14,17,16944,66,68,SILVER_I,49,16,15348,20,12,GOLD_IV,52,14,12356,20,23,SILVER_I,26,14,12563,30,25,GOLD_III,19,16,14890,31,36,GOLD_IV,0,16,15264,11,9,SILVER_I,20,15,14259,8,11,SILVER_I,23,13,11222
1,27,32,GOLD_IV,0,11,7835,34,35,GOLD_IV,0,10,6584,16,24,SILVER_IV,54,12,8825,7,5,SILVER_IV,88,10,6796,17,19,SILVER_II,25,9,6080,45,41,GOLD_IV,55,13,10652,28,21,GOLD_II,75,13,10512,68,49,PLATINUM_II,60,14,11549,11,9,SILVER_I,20,11,7589,9,9,SILVER_II,1,10,6532
1,79,75,GOLD_I,0,15,13222,24,38,SILVER_I,100,15,13334,31,48,SILVER_I,94,14,12226,295,251,PLATINUM_III,0,13,11021,53,77,GOLD_IV,78,11,7790,16,14,GOLD_IV,78,17,16633,55,53,SILVER_I,100,13,11149,73,87,GOLD_II,0,15,14249,11,9,SILVER_I,20,14,12628,8,11,SILVER_I,23,13,10068
0,13,15,SILVER_II,43,17,17347,38,41,SILVER_I,4,18,18478,28,37,SILVER_II,75,17,17849,42,42,GOLD_IV,45,17,16683,18,23,SILVER_I,82,14,12410,7,11,SILVER_II,21,16,15352,58,59,GOLD_IV,61,18,19943,54,52,GOLD_IV,57,15,13901,11,9,SILVER_I,20,14,13011,8,11,SILVER_I,23,14,12798
1,55,70,SILVER_I,50,14,11711,72,76,GOLD_IV,0,13,11288,17,24,SILVER_I,55,16,16104,4,8,BRONZE_I,65,13,11318,23,23,SILVER_I,77,12,9506,222,185,PLATINUM_IV,37,16,16045,13,10,SILVER_I,98,18,18574,44,28,GOLD_IV,1,17,17887,11,9,SILVER_I,20,14,12839,8,11,SILVER_I,23,13,11323
0,222,185,PLATINUM_IV,37,16,16182,23,26,GOLD_IV,16,14,12084,13,10,SILVER_I,98,16,16330,36,42,GOLD_IV,64,14,12262,53,56,SILVER_II,61,13,10581,35,39,GOLD_IV,5,13,11129,30,29,GOLD_III,41,13,11361,91,84,SILVER_II,74,14,12389,11,9,SILVER_I,20,15,13516,8,11,SILVER_I,23,13,10264
0,43,22,GOLD_III,0,18,23113,187,194,GOLD_IV,6,17,18072,17,26,SILVER_I,48,18,18846,55,48,GOLD_III,0,18,20315,190,202,SILVER_I,45,17,16564,31,32,SILVER_II,98,18,24453,38,41,SILVER_III,38,17,17692,170,156,GOLD_III,56,18,22046,117,123,SILVER_I,85,17,18184,87,92,GOLD_IV,0,18,18799
0,126,152,SILVER_I,24,14,12305,219,209,GOLD_IV,11,14,13003,17,26,SILVER_I,48,16,14826,55,48,GOLD_III,0,16,14939,53,47,GOLD_IV,1,13,11018,99,92,SILVER_II,40,17,18183,56,52,GOLD_IV,0,16,15752,100,75,GOLD_III,85,18,19952,759,753,GOLD_IV,44,17,16521,83,105,SILVER_IV,75,15,13300
1,312,313,GOLD_IV,63,14,12795,81,64,GOLD_IV,32,12,9881,17,26,SILVER_I,48,13,11083,55,48,GOLD_III,0,12,9146,28,28,SILVER_II,75,10,6597,121,108,GOLD_IV,28,11,8403,68,85,SILVER_II,63,10,6962,840,845,SILVER_I,0,11,8386,113,123,GOLD_I,0,10,7023,53,54,SILVER_II,19,10,7079
0,27,41,SILVER_II,75,18,23777,5,8,SILVER_III,88,18,19795,17,26,SILVER_I,48,18,24297,55,48,GOLD_III,0,18,22338,37,48,SILVER_II,54,16,15599,283,278,GOLD_IV,91,18,20685,90,90,GOLD_IV,0,17,16927,42,50,GOLD_IV,0,18,26179,42,55,SILVER_II,90,17,16848,557,528,PLATINUM_III,29,16,15209
1,66,71,SILVER_I,39,18,21104,60,61,SILVER_I,0,18,18472,17,26,SILVER_I,48,18,21052,55,48,GOLD_III,0,17,17276,117,135,SILVER_I,7,15,13157,50,48,GOLD_IV,73,17,17977,15,24,SILVER_II,11,16,16351,255,243,GOLD_IV,59,17,18127,120,106,SILVER_IV,71,17,17267,80,82,SILVER_I,63,15,13727
0,33,34,SILVER_II,73,13,11185,55,48,GOLD_III,0,14,12121,17,26,SILVER_I,48,14,11503,94,105,SILVER_III,90,11,8234,22,18,SILVER_II,57,11,8033,35,31,GOLD_IV,37,16,15399,264,243,GOLD_I,26,14,12664,362,371,GOLD_IV,0,14,12724,200,185,GOLD_I,0,14,12098,833,801,GOLD_IV,39,12,9932
1,56,74,SILVER_I,0,18,24136,55,48,GOLD_III,0,18,21876,17,26,SILVER_I,48,18,20669,82,95,SILVER_II,89,18,19053,113,105,GOLD_III,21,16,16371,23,19,SILVER_I,0,18,22315,221,225,SILVER_I,73,18,20052,183,178,GOLD_III,90,17,18359,153,147,SILVER_I,8,17,16862,178,182,SILVER_I,5,15,13674
1,27,33,SILVER_IV,83,12,9686,47,55,SILVER_II,15,11,8512,136,142,SILVER_III,19,12,9448,173,155,GOLD_III,27,12,9082,520,510,SILVER_III,23,11,7451,828,842,SILVER_II,0,13,10266,124,125,GOLD_IV,25,14,12771,279,299,GOLD_III,0,12,9392,224,225,SILVER_I,14,13,11070,355,363,SILVER_II,44,11,7901
0,243,219,GOLD_III,7,15,13568,240,227,GOLD_III,5,14,12393,166,171,GOLD_IV,0,15,14153,185,173,GOLD_IV,14,14,12170,144,144,SILVER_III,75,12,9364,82,79,SILVER_II,82,14,11553,343,332,GOLD_I,27,12,9794,170,161,SILVER_I,75,13,11057,224,225,SILVER_I,14,11,8380,130,128,SILVER_II,32,11,7863
1,25,25,SILVER_II,37,13,10750,43,41,SILVER_III,48,11,8310,45,44,SILVER_III,62,12,8904,33,48,SILVER_III,1,12,9361,115,124,SILVER_II,31,9,5825,327,347,SILVER_II,44,14,11840,135,117,SILVER_III,75,12,9070,65,58,SILVER_II,1,12,9360,224,225,SILVER_I,14,15,14577,160,130,GOLD_III,17,11,7684
1,700,682,SILVER_II,15,15,13282,148,152,SILVER_II,54,17,17174,291,291,SILVER_I,55,16,14758,323,304,SILVER_II,60,15,13180,520,511,GOLD_IV,12,13,11425,237,246,SILVER_I,58,17,17688,29,42,SILVER_I,70,14,11948,76,80,SILVER_II,20,17,17367,224,225,SILVER_I,14,16,16148,274,265,SILVER_II,87,15,13104
1,84,84,SILVER_II,3,18,18882,606,590,SILVER_III,26,16,15972,44,59,SILVER_III,61,17,17405,173,149,SILVER_I,11,17,16791,175,160,GOLD_IV,45,16,15490,210,223,SILVER_II,45,16,15123,68,63,SILVER_II,32,16,16172,249,265,SILVER_IV,33,17,17521,224,225,SILVER_I,14,18,19540,303,320,SILVER_II,11,15,14479
0,53,52,SILVER_I,51,12,9292,27,23,SILVER_IV,32,12,8780,423,391,GOLD_IV,39,14,12631,387,390,SILVER_III,46,11,7775,303,320,SILVER_II,11,11,7922,59,66,SILVER_II,45,13,10004,68,63,SILVER_II,32,10,6872,218,226,SILVER_II,45,11,7356,224,225,SILVER_I,14,12,9186,37,37,SILVER_II,62,10,6555
0,548,473,GOLD_IV,3,18,19741,109,113,SILVER_I,0,17,16762,312,325,SILVER_III,78,18,22077,358,352,SILVER_II,75,17,16674,18,26,SILVER_III,62,14,12576,101,130,SILVER_III,12,16,16092,247,244,GOLD_III,35,15,13430,219,213,SILVER_II,33,16,15270,224,225,SILVER_I,14,17,16890,359,340,SILVER_I,71,14,12105
0,127,115,SILVER_I,0,16,15749,48,55,SILVER_III,50,13,10661,447,457,SILVER_I,28,14,11662,119,108,GOLD_IV,37,14,12650,243,228,SILVER_I,39,13,10231,97,100,SILVER_I,28,14,12184,227,184,GOLD_III,58,12,9732,54,57,SILVER_II,31,13,10899,290,263,SILVER_III,0,12,9605,27,51,SILVER_III,75,12,9296
0,261,258,SILVER_III,3,15,13671,192,186,GOLD_IV,1,14,12630,57,42,GOLD_IV,46,16,15164,121,121,SILVER_III,75,13,11404,139,128,SILVER_I,57,13,9967,97,100,SILVER_I,28,14,12851,323,322,SILVER_I,14,14,12295,98,76,SILVER_II,60,13,11334,93,109,GOLD_IV,37,15,13060,42,46,SILVER_II,63,13,10136
1,110,87,GOLD_IV,37,15,13173,110,112,GOLD_II,0,15,14542,68,80,GOLD_IV,75,16,15526,72,64,SILVER_II,60,14,12145,93,116,SILVER_III,0,13,10610,97,100,SILVER_I,28,17,17158,120,123,GOLD_II,29,16,15053,62,67,SILVER_I,32,16,16222,187,186,SILVER_III,73,17,16909,30,34,SILVER_I,61,15,13638
1,36,31,SILVER_II,62,9,6087,121,120,SILVER_I,13,9,5841,62,67,SILVER_I,32,11,7773,77,68,GOLD_III,63,9,5513,59,56,SILVER_III,21,7,4041,97,100,SILVER_I,28,12,8998,95,92,GOLD_IV,25,12,9456,171,176,GOLD_III,0,10,6921,175,163,GOLD_IV,67,10,6224,30,34,SILVER_I,61,9,5643
1,224,192,GOLD_IV,87,11,8347,196,197,GOLD_IV,8,10,6295,242,259,SILVER_I,75,11,8367,555,537,GOLD_IV,0,11,8498,214,227,GOLD_IV,0,10,6410,97,100,SILVER_I,28,13,10208,450,426,GOLD_IV,36,12,9276,317,320,GOLD_IV,78,12,9826,170,172,GOLD_IV,30,11,8190,158,165,GOLD_IV,75,10,6376
1,330,307,SILVER_I,100,10,7016,283,283,GOLD_IV,0,9,5181,420,411,GOLD_IV,8,10,6391,260,257,SILVER_II,6,10,6250,216,212,GOLD_IV,0,9,5111,97,100,SILVER_I,28,12,9439,70,84,GOLD_IV,14,12,9385,557,562,GOLD_IV,8,12,9661,86,93,SILVER_I,15,11,7639,246,260,GOLD_IV,30,9,5910
0,89,81,GOLD_IV,55,15,14083,168,160,GOLD_III,17,17,16915,278,285,SILVER_I,6,16,15524,28,17,SILVER_II,1,15,13237,19,14,SILVER_I,82,14,12140,97,100,SILVER_I,28,13,10586,101,117,GOLD_III,20,18,18476,14,15,SILVER_III,84,14,11983,82,61,GOLD_II,85,14,12792,30,34,SILVER_I,61,13,10152
1,216,214,SILVER_I,2,18,20633,420,437,SILVER_II,53,18,19637,833,834,SILVER_IV,60,15,14081,169,143,SILVER_I,24,16,15942,112,97,SILVER_II,20,14,12861,38,33,SILVER_I,33,18,21820,241,230,SILVER_IV,22,18,18719,595,596,GOLD_III,56,18,19377,552,568,SILVER_III,16,18,21180,138,145,SILVER_III,0,16,15302
1,28,32,SILVER_III,75,14,12657,52,48,SILVER_I,0,13,10266,17,18,SILVER_IV,1,14,12770,33,48,SILVER_II,20,12,9604,47,48,SILVER_III,26,12,9638,38,33,SILVER_I,33,17,16750,241,230,SILVER_IV,22,14,11664,101,87,GOLD_IV,44,14,13007,55,59,SILVER_III,21,13,10127,95,75,GOLD_III,3,13,10595
0,60,49,SILVER_I,17,18,18635,150,117,SILVER_II,76,16,15655,471,482,SILVER_III,90,16,15442,360,346,GOLD_IV,0,16,14986,44,59,SILVER_III,40,15,14305,38,33,SILVER_I,33,16,15831,241,230,SILVER_IV,22,16,15031,73,51,GOLD_IV,0,16,15434,104,112,SILVER_II,0,15,13752,98,96,SILVER_II,7,13,11383
1,149,150,GOLD_III,0,18,22134,73,51,GOLD_IV,0,16,16083,242,227,SILVER_II,73,18,18646,213,204,GOLD_IV,28,18,22066,214,221,SILVER_IV,46,17,17569,38,33,SILVER_I,33,18,24178,241,230,SILVER_IV,22,18,23932,157,156,SILVER_III,75,18,25334,129,132,SILVER_I,51,18,23042,68,74,SILVER_III,90,17,17873
1,235,254,SILVER_III,1,13,11315,95,101,SILVER_III,35,11,8570,84,80,SILVER_II,23,12,9366,215,195,SILVER_II,89,13,11199,136,170,SILVER_III,51,11,7923,38,33,SILVER_I,33,14,12843,241,230,SILVER_IV,22,14,12258,75,79,SILVER_II,21,17,17431,241,230,SILVER_II,8,13,10803,137,188,BRONZE_III,72,13,10086
1,270,269,SILVER_IV,56,18,20482,83,79,SILVER_I,21,17,18131,127,124,SILVER_II,15,18,21358,69,83,SILVER_IV,23,17,16840,159,175,SILVER_II,43,16,15394,38,33,SILVER_I,33,18,23164,241,230,SILVER_IV,22,18,24070,247,248,SILVER_III,14,18,20305,117,115,SILVER_IV,0,18,18984,220,224,SILVER_II,75,17,16527
0,24,28,BRONZE_I,49,17,18342,254,266,SILVER_IV,0,18,19164,228,248,SILVER_II,8,17,17140,117,115,SILVER_IV,0,17,18045,220,224,SILVER_II,75,16,15835,38,33,SILVER_I,33,18,18624,241,230,SILVER_IV,22,17,17900,174,173,SILVER_I,41,17,17437,170,179,SILVER_III,15,17,17014,164,132,SILVER_II,21,16,15372
0,18,15,SILVER_I,47,16,15970,72,76,SILVER_III,80,16,15768,32,35,SILVER_II,27,17,18000,95,80,SILVER_I,100,17,17015,370,385,GOLD_IV,12,16,15927,95,97,SILVER_I,68,16,15473,479,500,GOLD_IV,11,16,15912,75,69,GOLD_IV,61,16,15492,46,34,SILVER_I,0,15,13664,50,37,GOLD_IV,5,16,16154
1,51,63,GOLD_IV,1,14,12693,29,23,GOLD_IV,31,13,11134,43,40,SILVER_II,28,14,12478,142,159,SILVER_IV,37,14,12838,15,11,SILVER_I,80,12,9874,220,176,GOLD_IV,28,16,15621,178,190,GOLD_III,68,17,17434,354,330,GOLD_IV,26,15,14271,46,34,SILVER_I,0,12,9891,50,37,GOLD_IV,5,12,9252
0,38,32,GOLD_IV,75,15,14328,66,54,GOLD_IV,76,15,13267,180,167,GOLD_IV,14,15,14256,38,45,SILVER_I,3,15,13572,236,213,GOLD_III,9,14,11568,299,287,GOLD_IV,14,16,16068,102,114,GOLD_IV,0,13,11386,153,182,GOLD_IV,26,14,11512,46,34,SILVER_I,0,12,8657,50,37,GOLD_IV,5,13,11123
1,617,613,GOLD_IV,55,9,5506,147,136,GOLD_IV,15,1,0,120,140,GOLD_IV,23,10,6458,327,282,SILVER_II,44,7,4020,87,90,GOLD_III,17,6,2960,189,163,GOLD_III,0,8,4674,469,418,GOLD_IV,42,8,5027,179,193,GOLD_IV,31,9,5736,46,34,SILVER_I,0,6,3091,50,37,GOLD_IV,5,7,3652
0,250,266,GOLD_II,51,17,16819,81,86,GOLD_IV,14,14,12075,313,315,GOLD_IV,53,15,14396,102,111,SILVER_II,50,14,12959,251,228,GOLD_IV,0,14,12184,164,159,GOLD_IV,3,17,17007,51,62,GOLD_IV,18,15,14277,31,33,SILVER_I,5,14,12708,46,34,SILVER_I,0,12,9243,50,37,GOLD_IV,5,13,10285
1,49,42,SILVER_II,19,17,17395,16,11,BRONZE_IV,86,15,14345,106,105,BRONZE_II,16,18,19453,222,223,GOLD_IV,0,17,16542,198,192,SILVER_IV,82,16,14994,138,144,PLATINUM_IV,0,17,17597,90,94,BRONZE_I,89,18,20594,50,37,GOLD_IV,5,18,21261,46,34,SILVER_I,0,16,15597,29,37,BRONZE_II,96,18,19294
1,137,123,GOLD_II,23,13,10171,27,18,SILVER_IV,79,10,7130,181,163,SILVER_II,49,11,7547,54,48,GOLD_III,20,10,6141,54,48,GOLD_III,20,9,5605,138,144,PLATINUM_IV,0,11,8149,90,94,BRONZE_I,89,11,8265,50,37,GOLD_IV,5,14,12921,46,34,SILVER_I,0,11,7848,29,37,BRONZE_II,96,11,7570
1,20,12,SILVER_I,88,14,12315,473,473,GOLD_III,26,12,9349,12,12,SILVER_I,62,13,10254,11,11,SILVER_I,89,12,8925,147,155,GOLD_IV,25,9,5306,86,80,GOLD_III,0,6,2871,41,20,GOLD_IV,1,11,7943,34,41,SILVER_II,64,13,11075,98,93,GOLD_IV,29,12,9228,50,70,GOLD_III,0,10,6959
0,9,12,BRONZE_I,1,10,6581,3,11,SILVER_IV,29,11,8409,13,7,SILVER_I,41,13,10146,11,11,SILVER_I,89,9,5930,18,17,SILVER_IV,1,10,6665,50,70,GOLD_III,0,14,12161,259,244,SILVER_I,15,11,8068,68,75,GOLD_IV,0,12,9842,22,17,SILVER_I,18,12,9056,17,12,GOLD_IV,1,11,7437
1,53,51,GOLD_III,55,17,18203,36,40,GOLD_IV,47,17,17764,122,134,GOLD_IV,30,16,15891,11,11,SILVER_I,89,17,17147,232,230,GOLD_IV,0,15,14011,47,30,GOLD_III,67,16,15721,431,417,GOLD_III,44,16,14981,214,229,GOLD_IV,0,15,13962,18,13,SILVER_I,76,15,13419,25,16,SILVER_I,49,14,11718
0,70,76,GOLD_IV,28,14,12064,109,93,GOLD_II,52,12,9381,41,43,GOLD_IV,3,14,12820,11,11,SILVER_I,89,14,11625,179,171,GOLD_IV,91,11,8177,148,129,GOLD_I,64,16,15179,221,207,GOLD_III,75,14,11667,121,133,GOLD_IV,58,14,12322,40,35,GOLD_III,22,15,13735,126,107,GOLD_III,15,12,9633
1,46,41,GOLD_II,65,18,21799,147,155,GOLD_IV,25,16,15933,43,63,GOLD_III,75,16,14736,11,11,SILVER_I,89,18,19909,12,7,SILVER_I,27,15,13326,12,7,SILVER_I,27,17,17200,13,21,GOLD_IV,26,16,16304,128,117,GOLD_III,29,18,18864,11,8,SILVER_I,85,16,15829,56,60,GOLD_IV,1,16,14921
0,255,237,GOLD_II,43,14,12771,147,155,GOLD_IV,25,14,12311,658,657,GOLD_II,72,14,12874,11,11,SILVER_I,89,15,14567,72,74,GOLD_IV,44,11,8497,392,386,PLATINUM_III,4,16,15616,228,225,PLATINUM_IV,33,15,13192,59,63,GOLD_III,17,15,14353,117,96,PLATINUM_IV,48,16,15078,115,90,GOLD_IV,33,13,11004
1,36,18,GOLD_II,56,17,18061,11,14,SILVER_II,53,17,17128,47,34,SILVER_I,60,17,17457,11,11,SILVER_I,89,17,17597,62,77,SILVER_IV,0,15,14432,7,11,SILVER_I,41,17,17747,39,42,GOLD_III,28,17,17096,13,16,SILVER_I,68,16,16467,89,90,SILVER_IV,75,16,15408,55,44,SILVER_I,0,14,12664
1,350,335,GOLD_III,50,13,10282,235,217,PLATINUM_III,19,15,13861,31,18,SILVER_I,45,15,14219,306,261,GOLD_I,36,14,12604,207,162,GOLD_II,39,14,11918,73,80,PLATINUM_IV,17,15,13510,15,8,BRONZE_I,38,14,12244,34,43,SILVER_II,69,18,19427,35,15,GOLD_IV,1,16,16287,23,19,SILVER_I,100,15,13107
1,64,76,GOLD_IV,0,14,11699,18,15,SILVER_I,100,15,13030,22,13,SILVER_IV,1,10,6663,513,500,DIAMOND_IV,90,13,11291,103,82,GOLD_IV,31,13,10500,73,80,PLATINUM_IV,17,15,13664,15,8,BRONZE_I,38,13,11339,34,43,SILVER_II,69,16,15731,35,15,GOLD_IV,1,14,12023,23,19,SILVER_I,100,15,13179
0,22,38,GOLD_IV,19,15,13653,8,10,SILVER_II,0,12,9837,103,99,SILVER_I,25,13,11264,10,11,GOLD_IV,58,15,14696,12,7,SILVER_II,1,12,9150,73,80,PLATINUM_IV,17,12,8879,34,43,SILVER_II,69,12,9073,35,15,GOLD_IV,1,12,9068,15,8,BRONZE_I,38,11,7993,23,19,SILVER_I,100,13,11069
1,60,63,SILVER_II,23,15,13989,60,63,SILVER_II,23,13,10649,60,63,SILVER_II,23,14,12058,60,63,SILVER_II,23,13,10798,11,9,SILVER_IV,45,12,9859,18,10,IRON_I,51,16,15869,22,25,SILVER_II,59,15,13084,74,81,GOLD_I,70,17,18070,15,8,BRONZE_I,38,15,13098,23,19,SILVER_I,100,15,13553
0,31,32,GOLD_IV,59,13,10216,81,76,GOLD_III,33,10,6517,9,9,SILVER_II,1,12,9113,129,138,GOLD_III,0,10,6854,92,99,GOLD_IV,75,8,4702,163,156,SILVER_II,32,9,5996,273,286,GOLD_IV,16,10,7036,31,23,GOLD_IV,19,9,5301,262,262,GOLD_III,14,8,4696,23,19,SILVER_I,100,11,7660
1,93,97,GOLD_IV,88,18,18757,115,104,GOLD_IV,87,17,18132,148,154,GOLD_IV,0,17,17048,114,100,GOLD_I,6,16,15934,111,128,GOLD_IV,19,14,12865,163,156,SILVER_II,32,16,15170,111,112,GOLD_IV,63,18,18735,169,167,GOLD_III,59,18,18830,202,196,GOLD_IV,16,17,16710,23,19,SILVER_I,100,17,18276
1,33,37,SILVER_III,66,16,15802,155,162,PLATINUM_IV,75,17,17793,26,39,GOLD_II,11,18,19143,181,209,GOLD_IV,0,14,12201,186,166,GOLD_IV,23,14,12275,163,156,SILVER_II,32,16,15865,149,158,GOLD_III,63,18,20999,294,292,GOLD_III,0,16,16038,231,233,GOLD_II,75,16,15006,23,19,SILVER_I,100,17,17489
1,274,263,GOLD_III,0,18,21483,229,219,SILVER_I,66,17,17669,139,141,GOLD_IV,0,16,16099,30,26,SILVER_IV,10,17,17432,20,13,SILVER_I,100,16,15448,140,144,SILVER_I,32,16,14842,145,145,SILVER_IV,58,15,13575,80,71,PLATINUM_IV,0,16,16044,178,171,GOLD_III,16,16,16045,186,187,GOLD_IV,0,14,11731
0,276,240,GOLD_IV,0,14,11572,190,211,GOLD_IV,82,13,10634,30,26,SILVER_IV,10,11,8331,233,217,GOLD_IV,0,11,8489,20,13,SILVER_I,100,12,9762,57,59,SILVER_I,49,15,13347,276,265,SILVER_III,61,15,14218,177,181,GOLD_III,0,15,14341,228,238,GOLD_IV,52,14,12092,208,207,GOLD_IV,13,14,11933
1,357,341,GOLD_II,47,18,21887,33,26,SILVER_II,19,18,19264,30,26,SILVER_IV,10,17,17877,83,79,SILVER_I,21,17,17378,20,13,SILVER_I,100,18,20202,102,108,GOLD_IV,22,18,18543,51,43,SILVER_I,39,18,21911,30,42,SILVER_III,61,17,17342,101,122,SILVER_IV,0,15,14065,191,224,SILVER_III,75,18,18550
1,289,286,GOLD_IV,0,14,12658,95,106,SILVER_I,13,12,9761,254,212,PLATINUM_IV,0,13,11286,30,26,SILVER_IV,10,11,7451,20,13,SILVER_I,100,11,8445,301,287,GOLD_IV,1,11,8104,36,38,SILVER_II,47,11,7838,27,23,GOLD_IV,11,12,9798,18,25,SILVER_II,58,10,7111,54,75,GOLD_IV,0,9,5962
0,28,34,SILVER_III,82,15,13669,112,131,SILVER_III,28,16,14815,42,49,SILVER_II,92,15,13477,30,26,SILVER_IV,10,14,12685,20,13,SILVER_I,100,13,10848,135,111,GOLD_IV,75,18,19905,407,381,GOLD_IV,0,17,17260,86,86,GOLD_IV,36,17,17055,188,196,SILVER_I,43,15,13560,72,53,SILVER_II,18,15,13728
1,59,51,SILVER_II,52,18,19963,108,90,GOLD_IV,1,17,17416,352,347,GOLD_IV,14,17,17216,30,26,SILVER_IV,10,17,16570,20,13,SILVER_I,100,16,15076,23,28,SILVER_II,10,17,18236,316,324,SILVER_IV,14,17,18358,136,119,GOLD_III,71,17,18139,246,259,SILVER_III,0,17,17858,421,390,GOLD_III,28,16,15745
1,44,54,SILVER_IV,75,8,4992,590,609,SILVER_III,19,6,2986,57,51,GOLD_IV,0,9,5090,30,26,SILVER_IV,10,6,2942,20,13,SILVER_I,100,6,2972,342,341,SILVER_II,59,7,3885,42,51,SILVER_IV,30,6,3166,200,191,GOLD_IV,16,5,2111,21,17,SILVER_II,4,7,3694,84,120,SILVER_III,22,7,3891
0,50,37,SILVER_I,100,17,17857,160,166,SILVER_I,34,18,19200,201,179,GOLD_IV,41,18,18627,102,101,GOLD_IV,0,16,15488,27,20,SILVER_II,35,14,12265,45,32,SILVER_III,91,15,13595,23,26,SILVER_I,26,16,15390,67,54,SILVER_I,100,18,18413,291,289,GOLD_III,47,16,16017,264,282,GOLD_IV,14,14,12234
1,84,84,GOLD_III,0,13,10717,38,45,SILVER_II,27,13,10368,38,47,SILVER_III,75,13,10522,225,244,GOLD_IV,39,12,8996,369,372,GOLD_IV,10,10,7082,45,32,SILVER_III,91,15,13172,23,26,SILVER_I,26,14,12219,136,153,GOLD_IV,0,14,12668,97,85,SILVER_I,57,13,10537,21,25,SILVER_II,1,11,7664
0,69,47,GOLD_III,32,18,18757,30,33,GOLD_IV,0,18,20318,37,31,GOLD_II,43,16,15940,32,27,SILVER_I,29,15,14502,118,98,GOLD_III,0,14,12468,412,409,GOLD_IV,12,15,14247,23,26,SILVER_I,26,16,15675,169,165,GOLD_IV,45,15,14208,138,149,GOLD_IV,80,15,14486,31,27,GOLD_IV,1,14,12654
0,181,170,SILVER_IV,6,17,17454,117,124,SILVER_II,32,17,18105,228,227,SILVER_IV,69,17,17879,97,103,SILVER_IV,21,17,17577,235,258,SILVER_IV,19,16,15652,201,203,SILVER_II,12,16,15837,23,26,SILVER_I,26,18,19095,83,67,SILVER_IV,19,17,17221,200,214,BRONZE_II,12,15,13696,30,29,GOLD_IV,0,15,13327
0,10,26,SILVER_II,40,17,16672,47,60,GOLD_IV,0,17,17989,142,116,PLATINUM_III,89,16,15502,68,61,GOLD_IV,59,16,15603,10,8,SILVER_II,72,15,13865,22,13,SILVER_IV,81,15,14107,23,26,SILVER_I,26,15,14390,493,485,GOLD_III,58,17,17177,350,338,GOLD_IV,34,15,13420,10,19,SILVER_II,75,13,11087
0,10,26,SILVER_II,40,17,16672,47,60,GOLD_IV,0,17,17989,142,116,PLATINUM_III,89,16,15502,68,61,GOLD_IV,59,16,15603,10,8,SILVER_II,72,15,13865,22,13,SILVER_IV,81,15,14107,23,26,SILVER_I,26,15,14390,493,485,GOLD_III,58,17,17177,350,338,GOLD_IV,34,15,13420,10,19,SILVER_II,75,13,11087
1,444,442,GOLD_IV,5,15,13187,103,100,GOLD_IV,0,12,9091,58,47,GOLD_IV,1,14,12195,76,79,GOLD_IV,0,13,9967,359,348,GOLD_III,17,10,6792,22,13,SILVER_IV,81,14,12067,23,26,SILVER_I,26,15,14492,62,50,GOLD_II,50,15,14641,17,31,SILVER_I,47,14,12990,331,312,GOLD_III,58,13,10371
0,100,94,PLATINUM_IV,11,12,8892,164,143,PLATINUM_I,75,12,8761,47,34,GOLD_I,29,12,9372,17,12,SILVER_I,65,11,7595,333,331,GOLD_II,68,9,5466,170,158,PLATINUM_IV,13,10,6252,73,86,PLATINUM_IV,18,11,7440,57,69,SILVER_I,0,9,5990,12,9,SILVER_I,42,9,5627,114,119,GOLD_II,90,9,5316
0,174,166,PLATINUM_IV,13,15,13831,175,172,PLATINUM_IV,12,15,13039,420,396,PLATINUM_IV,44,15,13206,53,55,GOLD_III,44,15,13237,160,121,PLATINUM_I,0,13,10613,30,25,SILVER_I,68,13,10038,59,54,GOLD_III,66,14,11671,200,191,PLATINUM_IV,91,14,12428,12,9,SILVER_I,42,12,9923,114,119,GOLD_II,90,12,8907
0,62,66,GOLD_II,47,16,16086,176,184,PLATINUM_IV,15,15,14283,259,236,PLATINUM_IV,14,15,14389,203,200,PLATINUM_IV,10,13,11118,109,102,PLATINUM_III,0,13,11098,372,336,PLATINUM_III,83,15,13498,332,322,PLATINUM_IV,0,13,11233,57,45,PLATINUM_IV,1,14,12646,12,9,SILVER_I,42,12,8931,114,119,GOLD_II,90,11,8192
