result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,211,191,DIAMOND_IV,1,16,14939,197,176,DIAMOND_IV,41,17,17058,360,283,DIAMOND_IV,1,14,12783,293,286,DIAMOND_IV,0,16,15202,153,134,DIAMOND_III,35,13,11076,189,199,DIAMOND_III,37,17,18116,215,208,DIAMOND_IV,60,16,15750,509,459,DIAMOND_IV,75,18,18997,547,575,DIAMOND_IV,64,17,16701,172,191,DIAMOND_IV,75,15,13127
0,347,333,DIAMOND_II,0,15,13484,246,238,PLATINUM_III,75,14,12405,540,553,DIAMOND_IV,0,15,14097,69,81,PLATINUM_I,30,11,8277,153,134,DIAMOND_III,35,12,9894,211,191,DIAMOND_IV,1,18,18897,303,327,DIAMOND_IV,0,15,13073,151,150,DIAMOND_IV,59,16,14930,99,99,DIAMOND_III,24,14,11861,322,328,DIAMOND_III,0,14,11498
1,359,338,DIAMOND_III,75,12,9840,276,255,DIAMOND_II,3,13,11127,92,67,DIAMOND_IV,0,13,10350,307,304,DIAMOND_IV,74,12,8641,153,134,DIAMOND_III,35,11,7912,129,119,DIAMOND_IV,30,11,7460,107,93,DIAMOND_IV,0,11,8378,174,136,DIAMOND_IV,15,12,9369,182,210,PLATINUM_I,14,10,7176,174,185,DIAMOND_IV,0,11,7463
1,153,157,DIAMOND_IV,35,17,17768,511,487,DIAMOND_IV,0,15,13467,106,93,PLATINUM_III,62,15,13552,201,209,PLATINUM_II,18,14,12078,153,134,DIAMOND_III,35,13,11379,72,63,DIAMOND_IV,1,16,15322,725,724,DIAMOND_IV,26,15,13376,163,144,DIAMOND_IV,60,15,14060,94,110,DIAMOND_IV,0,15,13747,828,822,PLATINUM_I,0,14,11445
0,777,752,DIAMOND_III,72,13,10772,95,90,PLATINUM_I,0,13,10292,51,46,DIAMOND_IV,2,15,14629,122,98,DIAMOND_II,36,12,9354,153,134,DIAMOND_III,35,13,10371,48,34,DIAMOND_III,13,16,15210,400,410,DIAMOND_IV,59,16,15189,359,368,MASTER_I,31,15,14129,61,50,DIAMOND_II,36,14,13012,140,138,DIAMOND_IV,0,12,8886
1,442,441,DIAMOND_IV,75,14,12648,195,175,DIAMOND_III,48,13,11370,449,422,DIAMOND_III,61,13,10206,88,85,DIAMOND_II,5,11,8355,153,134,DIAMOND_III,35,11,8198,320,300,DIAMOND_IV,57,12,8661,253,245,DIAMOND_III,37,11,8513,259,256,PLATINUM_I,0,12,8939,198,210,PLATINUM_I,24,11,7746,134,139,PLATINUM_II,34,11,7552
0,82,61,DIAMOND_IV,33,13,10371,151,135,DIAMOND_II,0,12,8908,85,70,DIAMOND_II,0,13,10275,222,247,DIAMOND_IV,16,10,6234,153,134,DIAMOND_III,35,11,7725,172,142,DIAMOND_III,71,14,12631,240,239,DIAMOND_III,16,14,12140,152,146,PLATINUM_I,0,14,11809,119,85,DIAMOND_III,0,13,9989,230,216,PLATINUM_I,69,11,8406
0,102,103,DIAMOND_III,42,11,8085,78,81,DIAMOND_IV,93,10,7203,517,480,DIAMOND_II,16,13,10449,85,66,PLATINUM_I,40,12,9738,321,313,DIAMOND_III,19,9,5925,45,24,PLATINUM_I,34,13,11201,87,69,DIAMOND_III,70,13,11074,406,361,DIAMOND_II,60,14,11840,801,792,DIAMOND_II,75,12,9872,118,108,DIAMOND_III,80,11,7369
0,325,324,DIAMOND_III,49,17,18278,233,193,DIAMOND_IV,51,15,14440,127,98,DIAMOND_IV,5,17,16698,142,136,DIAMOND_IV,58,15,13612,321,313,DIAMOND_III,19,14,11723,271,228,DIAMOND_III,66,18,19987,68,72,DIAMOND_III,92,18,18548,158,136,DIAMOND_II,0,18,19373,500,531,DIAMOND_IV,20,16,16108,320,289,DIAMOND_II,1,15,14193
1,150,132,DIAMOND_IV,20,17,17177,154,124,DIAMOND_I,71,16,15912,321,280,DIAMOND_I,29,14,12580,43,35,DIAMOND_IV,1,16,15463,321,313,DIAMOND_III,19,14,11913,162,138,DIAMOND_II,39,15,13137,699,707,DIAMOND_IV,71,15,13525,101,76,DIAMOND_IV,57,13,11070,202,189,DIAMOND_III,14,14,12204,182,147,DIAMOND_III,20,12,9416
0,355,369,DIAMOND_III,58,12,8606,581,574,DIAMOND_III,7,10,7070,63,50,DIAMOND_IV,75,12,9572,126,129,DIAMOND_I,21,9,5741,321,313,DIAMOND_III,19,9,5704,718,708,DIAMOND_III,58,12,9576,177,149,DIAMOND_III,12,14,11533,534,528,PLATINUM_I,47,13,10255,141,129,DIAMOND_II,0,12,8598,310,304,DIAMOND_II,13,10,6859
0,362,336,DIAMOND_IV,15,18,18636,309,325,DIAMOND_IV,44,17,17516,150,112,DIAMOND_II,12,16,16138,838,823,DIAMOND_I,46,17,16918,321,313,DIAMOND_III,19,15,13837,216,214,DIAMOND_IV,75,18,19111,517,489,DIAMOND_III,44,18,21669,173,156,DIAMOND_I,50,18,19342,151,130,DIAMOND_IV,45,18,20248,252,238,DIAMOND_III,75,16,16126
1,309,325,DIAMOND_IV,44,17,16990,386,357,PLATINUM_III,0,16,15184,313,295,DIAMOND_IV,35,16,15616,281,250,DIAMOND_III,57,15,13465,321,313,DIAMOND_III,19,14,12817,33,24,DIAMOND_IV,0,15,13748,25,38,DIAMOND_IV,0,14,12658,248,213,DIAMOND_IV,75,13,10921,156,155,PLATINUM_III,16,15,13557,733,745,DIAMOND_IV,0,13,10648
1,29,30,PLATINUM_II,38,18,20470,83,78,DIAMOND_IV,0,17,16644,58,46,DIAMOND_IV,62,18,19626,59,60,PLATINUM_I,2,17,17842,321,313,DIAMOND_III,19,15,13834,53,42,DIAMOND_IV,22,16,15856,59,51,PLATINUM_I,12,17,16516,330,342,DIAMOND_III,95,15,14573,106,102,DIAMOND_III,0,15,14124,316,312,PLATINUM_III,60,14,11970
0,51,46,DIAMOND_I,17,14,11910,259,245,DIAMOND_I,65,12,9123,152,111,DIAMOND_I,74,12,8889,124,114,DIAMOND_IV,82,13,10327,206,197,DIAMOND_II,70,11,8156,314,296,MASTER_I,0,9,6100,292,249,MASTER_I,57,10,7207,73,57,DIAMOND_II,65,12,9691,59,78,DIAMOND_II,34,12,9153,42,51,DIAMOND_III,0,9,5482
1,115,125,DIAMOND_I,73,15,13478,445,450,DIAMOND_II,27,13,10895,114,94,DIAMOND_IV,75,15,13597,94,82,DIAMOND_III,75,14,12161,23,15,PLATINUM_I,100,11,8472,51,46,DIAMOND_I,17,15,13947,236,238,DIAMOND_I,71,14,12794,73,57,DIAMOND_II,65,16,14805,124,114,DIAMOND_IV,82,14,12885,42,51,DIAMOND_III,0,13,10243
1,159,146,DIAMOND_I,100,17,17882,417,366,DIAMOND_II,57,16,15539,66,87,DIAMOND_III,0,16,16090,120,117,DIAMOND_II,51,15,13123,724,700,DIAMOND_II,91,13,11065,44,44,DIAMOND_IV,32,18,20507,103,92,DIAMOND_II,98,18,19055,73,57,DIAMOND_II,65,18,21108,376,330,DIAMOND_I,10,18,18366,42,51,DIAMOND_III,0,14,12395
0,771,781,DIAMOND_II,72,17,17660,52,52,DIAMOND_II,77,18,19990,296,277,DIAMOND_I,80,18,20391,86,77,DIAMOND_III,49,18,19621,186,193,DIAMOND_II,51,16,15104,55,31,PLATINUM_I,53,17,16804,60,46,DIAMOND_III,97,18,22805,73,57,DIAMOND_II,65,18,19688,139,144,DIAMOND_II,36,17,17274,42,51,DIAMOND_III,0,14,11960
1,143,127,MASTER_I,94,16,15292,97,106,PLATINUM_IV,9,13,11124,226,209,DIAMOND_I,19,15,13468,59,81,DIAMOND_IV,27,15,13334,290,303,DIAMOND_II,42,13,10689,372,364,DIAMOND_II,97,16,15411,123,91,DIAMOND_III,59,17,17018,73,57,DIAMOND_II,65,17,17578,365,359,MASTER_I,0,16,15546,42,51,DIAMOND_III,0,14,12261
0,168,162,DIAMOND_II,75,16,16135,203,170,DIAMOND_I,60,15,13598,147,147,DIAMOND_II,13,16,15002,240,247,DIAMOND_I,39,15,13409,234,207,DIAMOND_I,75,13,10689,70,94,DIAMOND_III,86,15,13965,216,187,MASTER_I,1,16,14866,73,57,DIAMOND_II,65,15,14583,264,262,MASTER_I,1,14,11569,42,51,DIAMOND_III,0,11,7928
0,616,596,MASTER_I,23,8,4966,60,32,DIAMOND_III,99,7,3771,89,63,DIAMOND_III,24,8,4320,58,37,DIAMOND_III,89,7,3751,22,28,DIAMOND_III,75,7,3353,29,24,DIAMOND_III,22,8,4882,67,22,PLATINUM_I,100,5,1841,73,57,DIAMOND_II,65,8,4873,50,58,DIAMOND_IV,16,7,3330,42,51,DIAMOND_III,0,6,2714
1,826,782,DIAMOND_IV,29,14,12675,379,383,DIAMOND_IV,75,14,12343,131,124,DIAMOND_IV,60,16,15141,433,383,DIAMOND_III,40,13,11235,474,479,DIAMOND_IV,29,13,9971,296,246,PLATINUM_I,69,17,17732,77,97,DIAMOND_III,17,15,13828,131,94,DIAMOND_IV,16,17,18159,189,193,DIAMOND_IV,94,15,13298,215,173,DIAMOND_III,17,14,13011
1,127,125,DIAMOND_IV,14,11,8295,168,176,DIAMOND_IV,74,9,6030,96,81,DIAMOND_IV,0,11,8368,282,262,DIAMOND_IV,76,10,6234,239,251,DIAMOND_III,17,8,4786,290,274,DIAMOND_IV,48,13,10583,387,389,DIAMOND_III,25,12,9034,421,419,DIAMOND_III,28,12,9802,108,73,DIAMOND_IV,1,11,8464,215,173,DIAMOND_III,17,10,7138
1,116,136,DIAMOND_IV,75,13,10988,338,328,DIAMOND_III,20,15,13024,196,194,DIAMOND_III,16,14,12333,883,841,DIAMOND_III,8,14,12220,12,12,PLATINUM_II,6,11,8294,407,405,DIAMOND_IV,46,16,15376,156,147,DIAMOND_III,27,15,14593,52,62,PLATINUM_I,67,17,16662,128,136,DIAMOND_II,0,15,14282,215,173,DIAMOND_III,17,14,12330
1,124,140,DIAMOND_III,38,16,15581,453,417,DIAMOND_III,65,16,14935,487,500,DIAMOND_IV,70,15,13112,66,98,DIAMOND_IV,0,15,14170,73,54,PLATINUM_I,0,13,10494,83,96,DIAMOND_IV,40,18,18478,131,117,DIAMOND_IV,44,18,21406,291,274,DIAMOND_IV,42,16,14861,182,160,DIAMOND_IV,16,16,15650,215,173,DIAMOND_III,17,17,16552
1,217,198,DIAMOND_IV,1,14,12934,122,122,DIAMOND_IV,51,14,11448,202,175,DIAMOND_IV,1,13,10817,114,103,DIAMOND_IV,56,13,10329,56,36,PLATINUM_II,96,11,7965,92,53,PLATINUM_I,100,15,13457,289,287,PLATINUM_III,36,15,14055,181,154,PLATINUM_I,92,15,14324,668,605,DIAMOND_III,46,13,10496,215,173,DIAMOND_III,17,13,10346
0,640,631,DIAMOND_II,15,15,13746,137,120,DIAMOND_III,34,17,17179,54,57,DIAMOND_IV,0,17,17391,1016,989,DIAMOND_IV,0,16,14708,141,140,DIAMOND_IV,69,14,12696,50,70,DIAMOND_IV,16,15,13058,79,69,PLATINUM_II,81,15,14521,148,146,DIAMOND_IV,17,15,13234,67,46,DIAMOND_III,67,13,10760,215,173,DIAMOND_III,17,12,9088
0,330,320,DIAMOND_III,0,14,11591,243,226,PLATINUM_I,22,15,13957,99,80,DIAMOND_IV,69,13,11033,51,46,DIAMOND_IV,2,13,10676,33,34,PLATINUM_I,63,12,9315,45,24,PLATINUM_I,34,12,8844,249,224,DIAMOND_IV,30,11,7848,92,113,DIAMOND_IV,21,12,9531,123,109,DIAMOND_III,31,12,9562,215,173,DIAMOND_III,17,10,6665
1,75,77,DIAMOND_III,17,16,15348,1211,1194,DIAMOND_IV,70,15,13969,130,111,DIAMOND_IV,56,13,10997,210,182,DIAMOND_II,79,15,13502,100,82,DIAMOND_III,2,11,8524,390,376,DIAMOND_IV,16,14,11632,171,174,DIAMOND_III,0,12,9868,102,71,DIAMOND_I,11,12,9935,200,168,DIAMOND_III,53,11,7919,149,108,DIAMOND_III,19,12,8692
0,75,77,DIAMOND_III,17,15,13641,488,458,DIAMOND_IV,0,15,13845,111,102,DIAMOND_III,42,14,11712,194,188,DIAMOND_III,58,14,11636,94,60,DIAMOND_III,34,14,12825,33,34,PLATINUM_II,53,16,16303,46,28,PLATINUM_I,41,18,18951,155,136,DIAMOND_II,90,13,10779,238,236,DIAMOND_III,75,15,13445,39,27,DIAMOND_IV,17,18,20424
1,75,77,DIAMOND_III,17,16,16019,347,331,DIAMOND_II,59,17,17049,327,307,DIAMOND_II,56,15,14529,227,248,DIAMOND_IV,58,17,16747,215,193,DIAMOND_IV,59,14,12783,171,186,DIAMOND_III,73,16,16149,501,521,DIAMOND_I,82,15,13413,77,69,DIAMOND_III,60,15,13535,146,140,DIAMOND_III,0,13,11034,155,159,DIAMOND_IV,92,14,11711
0,75,77,DIAMOND_III,17,18,20578,111,102,DIAMOND_III,42,14,12418,194,190,DIAMOND_IV,31,16,15379,215,208,DIAMOND_III,75,14,12309,448,437,DIAMOND_II,51,12,9404,124,102,DIAMOND_IV,35,17,16523,161,153,DIAMOND_IV,55,17,17270,653,609,DIAMOND_IV,61,17,16512,114,113,DIAMOND_III,49,15,13546,264,248,DIAMOND_IV,0,14,12489
1,75,77,DIAMOND_III,17,16,14877,183,170,DIAMOND_III,18,16,15649,125,94,MASTER_I,1,16,15759,435,436,DIAMOND_IV,25,14,12261,259,228,DIAMOND_II,45,13,11266,304,262,DIAMOND_III,0,15,13320,348,320,DIAMOND_IV,50,15,13250,450,445,DIAMOND_IV,0,14,12591,731,700,DIAMOND_III,24,14,12264,264,248,DIAMOND_IV,0,12,8623
0,75,77,DIAMOND_III,17,9,6074,490,473,DIAMOND_IV,61,9,5577,348,315,DIAMOND_III,27,10,7018,174,180,DIAMOND_III,0,9,5642,330,325,PLATINUM_III,10,8,4285,360,343,DIAMOND_III,62,12,8798,129,125,DIAMOND_IV,52,11,7518,309,299,DIAMOND_II,42,11,8065,345,322,DIAMOND_III,57,9,5481,259,223,DIAMOND_II,0,8,4716
1,75,77,DIAMOND_III,17,18,20865,266,271,DIAMOND_IV,75,18,20231,186,160,DIAMOND_III,51,18,18397,239,203,DIAMOND_II,61,17,17983,53,50,DIAMOND_IV,0,15,13067,383,347,DIAMOND_I,0,18,21249,18,28,PLATINUM_I,100,17,17484,76,81,DIAMOND_IV,47,18,20958,121,120,DIAMOND_IV,75,17,17437,483,497,DIAMOND_III,24,16,15316
0,79,71,PLATINUM_I,2,14,12203,298,293,PLATINUM_I,96,15,13304,289,276,DIAMOND_IV,1,13,11416,475,487,DIAMOND_III,75,12,9395,381,363,DIAMOND_III,15,11,8389,110,110,DIAMOND_III,18,13,11316,629,614,DIAMOND_IV,19,12,8891,35,22,GOLD_I,39,12,9306,780,728,PLATINUM_I,18,11,8146,312,302,DIAMOND_IV,55,9,6063
0,144,143,DIAMOND_III,0,18,19579,402,366,DIAMOND_II,41,18,22212,510,508,DIAMOND_III,75,17,17540,262,242,DIAMOND_III,0,16,14948,74,52,DIAMOND_III,71,14,12832,110,110,DIAMOND_III,18,17,16657,71,50,DIAMOND_II,10,17,17215,47,41,PLATINUM_I,100,16,16410,216,223,DIAMOND_III,32,17,16520,101,95,DIAMOND_IV,15,14,12700
1,77,64,DIAMOND_III,46,16,15404,582,555,DIAMOND_III,82,16,16016,37,32,DIAMOND_IV,0,17,16911,104,91,DIAMOND_IV,78,17,16647,164,134,DIAMOND_IV,0,15,13561,110,110,DIAMOND_III,18,18,20168,170,152,DIAMOND_III,34,18,18876,120,111,DIAMOND_III,62,16,16051,509,488,DIAMOND_III,0,17,17910,297,253,DIAMOND_III,74,16,14817
0,217,206,DIAMOND_II,5,12,9426,267,246,DIAMOND_III,0,13,10456,274,264,DIAMOND_II,75,12,9498,93,112,PLATINUM_I,61,11,7345,158,164,DIAMOND_IV,44,10,6917,110,110,DIAMOND_III,18,13,10283,157,148,DIAMOND_II,47,11,7728,111,110,DIAMOND_III,8,13,10134,500,531,DIAMOND_IV,20,10,6974,718,733,DIAMOND_III,31,9,5291
1,354,350,DIAMOND_IV,84,13,10770,221,205,PLATINUM_I,56,12,9527,89,89,DIAMOND_IV,75,14,11691,274,264,DIAMOND_II,75,13,10429,158,164,DIAMOND_IV,44,13,9979,110,110,DIAMOND_III,18,16,15232,141,143,DIAMOND_II,27,15,13900,465,417,DIAMOND_III,35,14,12138,59,60,DIAMOND_IV,78,14,12507,113,98,DIAMOND_IV,1,13,10258
1,95,71,DIAMOND_IV,1,18,18384,107,85,DIAMOND_IV,47,17,17107,178,176,DIAMOND_III,28,17,16579,663,629,DIAMOND_II,0,17,18305,229,223,DIAMOND_III,41,15,13356,110,110,DIAMOND_III,18,18,19384,787,796,DIAMOND_II,63,17,16764,73,63,DIAMOND_III,20,18,20909,154,126,DIAMOND_III,70,18,18987,373,331,DIAMOND_II,31,17,17021
1,473,428,DIAMOND_II,37,13,10079,82,49,PLATINUM_I,62,13,9979,57,52,DIAMOND_II,18,12,9754,154,128,DIAMOND_III,49,11,8358,321,314,DIAMOND_II,31,10,7102,110,110,DIAMOND_III,18,16,16211,203,209,DIAMOND_II,43,14,11749,525,518,DIAMOND_III,58,14,12743,157,152,DIAMOND_III,69,14,12310,146,127,DIAMOND_II,12,11,7426
1,56,68,DIAMOND_IV,60,17,17126,147,132,DIAMOND_III,90,16,15487,423,409,DIAMOND_II,35,15,14584,188,156,DIAMOND_III,79,16,16296,838,825,DIAMOND_II,0,14,12474,101,87,DIAMOND_III,74,14,11454,322,226,DIAMOND_III,59,15,13245,184,152,DIAMOND_III,64,16,15283,82,75,DIAMOND_IV,0,14,11867,445,396,DIAMOND_IV,47,12,9584
0,220,209,DIAMOND_III,90,13,10248,147,132,DIAMOND_III,90,13,10776,578,579,DIAMOND_III,75,12,8633,240,188,DIAMOND_III,59,10,7244,265,233,DIAMOND_II,13,10,7058,523,478,MASTER_I,0,14,11734,1820,1791,DIAMOND_II,76,13,10222,406,361,DIAMOND_II,60,13,11108,80,87,DIAMOND_IV,75,11,7862,503,482,DIAMOND_II,13,10,6657
1,178,153,DIAMOND_I,8,14,11518,147,132,DIAMOND_III,90,13,11322,578,579,DIAMOND_III,75,12,9598,233,201,DIAMOND_II,62,11,8192,144,113,DIAMOND_III,12,10,6857,744,740,DIAMOND_I,0,11,8339,45,30,PLATINUM_I,100,11,7585,164,177,DIAMOND_III,59,10,7086,78,63,DIAMOND_III,67,10,6368,218,206,DIAMOND_II,0,9,5577
1,591,558,DIAMOND_II,9,14,12151,147,132,DIAMOND_III,90,15,13467,327,328,DIAMOND_IV,13,15,13309,630,640,DIAMOND_III,0,14,12917,61,55,DIAMOND_IV,17,13,10072,254,255,DIAMOND_III,5,15,13361,299,294,DIAMOND_III,9,13,10400,153,167,DIAMOND_III,11,13,11040,103,105,DIAMOND_III,17,13,10377,117,110,DIAMOND_III,13,11,7987
0,955,972,DIAMOND_IV,24,15,13723,147,132,DIAMOND_III,90,12,9535,151,112,DIAMOND_III,0,11,7436,906,913,DIAMOND_III,94,13,11348,513,490,DIAMOND_IV,53,11,8010,189,175,DIAMOND_III,11,16,15112,116,114,DIAMOND_IV,72,14,11658,99,92,DIAMOND_II,70,16,15763,239,217,DIAMOND_IV,66,13,11006,291,282,DIAMOND_IV,73,12,9353
0,17,25,PLATINUM_I,8,13,10290,147,132,DIAMOND_III,90,12,9787,115,123,DIAMOND_III,0,14,12661,1016,989,DIAMOND_IV,0,13,10446,265,265,DIAMOND_III,44,12,8831,20,25,PLATINUM_I,95,14,11676,125,139,DIAMOND_II,11,14,12933,115,120,DIAMOND_IV,60,15,13115,480,444,DIAMOND_II,14,14,12179,149,135,DIAMOND_III,59,12,8747
0,42,63,DIAMOND_IV,14,14,12820,147,132,DIAMOND_III,90,15,13251,183,166,DIAMOND_II,16,16,16354,197,169,DIAMOND_III,40,18,18605,94,80,DIAMOND_III,5,14,12216,101,119,DIAMOND_III,46,17,17714,238,230,DIAMOND_I,39,18,18654,57,43,DIAMOND_III,19,18,19007,300,283,DIAMOND_IV,65,18,18402,423,409,DIAMOND_II,35,16,15049
0,84,86,PLATINUM_I,60,14,11955,194,175,DIAMOND_III,98,12,9602,275,263,PLATINUM_II,30,12,9253,503,482,DIAMOND_II,13,11,8259,227,220,DIAMOND_III,25,12,8881,245,196,PLATINUM_I,67,14,11604,301,283,DIAMOND_III,30,12,8645,124,109,DIAMOND_III,1,12,9229,731,700,DIAMOND_III,24,11,8232,102,90,DIAMOND_IV,1,9,5194
1,67,58,DIAMOND_IV,29,14,12859,275,249,DIAMOND_III,3,13,10488,415,386,DIAMOND_I,0,14,11664,273,258,DIAMOND_III,55,13,11346,252,217,DIAMOND_III,73,11,8317,462,441,DIAMOND_II,48,14,12971,292,288,DIAMOND_IV,76,14,12711,124,109,DIAMOND_III,1,15,13298,301,283,DIAMOND_III,30,14,11913,864,758,DIAMOND_II,77,13,10371
0,151,151,DIAMOND_IV,3,18,18937,178,142,DIAMOND_III,58,17,17395,65,62,DIAMOND_IV,1,18,18874,96,86,DIAMOND_IV,33,17,17324,373,336,DIAMOND_II,15,17,16608,346,329,DIAMOND_IV,47,18,21163,153,135,DIAMOND_I,0,15,13302,124,109,DIAMOND_III,1,17,18022,301,283,DIAMOND_III,30,16,14768,126,106,PLATINUM_I,0,14,11922
0,78,52,PLATINUM_I,75,13,10172,513,500,DIAMOND_IV,90,12,9242,439,411,MASTER_I,56,15,13169,520,511,DIAMOND_III,46,12,8985,156,138,DIAMOND_II,0,11,7415,342,306,PLATINUM_I,75,13,10975,191,183,DIAMOND_IV,2,12,8946,124,109,DIAMOND_III,1,5,1841,219,235,DIAMOND_IV,39,12,8637,866,864,DIAMOND_IV,6,8,4171
0,60,43,DIAMOND_III,42,11,8292,72,66,DIAMOND_III,75,11,7908,92,56,PLATINUM_I,43,11,7919,17,28,PLATINUM_I,54,9,5761,138,134,PLATINUM_I,15,9,5134,135,106,DIAMOND_III,59,7,3470,284,256,DIAMOND_III,75,10,6189,124,109,DIAMOND_III,1,10,6223,301,283,DIAMOND_III,30,9,6003,121,118,DIAMOND_III,21,8,4163
0,166,143,PLATINUM_I,91,15,13245,108,86,DIAMOND_III,1,15,13914,108,86,DIAMOND_III,1,15,13612,84,104,PLATINUM_III,0,15,13476,82,64,PLATINUM_I,100,13,10593,127,85,DIAMOND_I,38,15,14275,53,51,GOLD_II,20,12,8591,124,109,DIAMOND_III,1,15,13529,280,269,PLATINUM_III,5,12,9381,13,11,GOLD_II,40,13,10624
1,12,2,SILVER_I,4,10,6212,147,147,GOLD_III,89,9,5799,36,38,DIAMOND_IV,1,10,6577,41,38,DIAMOND_III,19,9,5516,308,329,PLATINUM_IV,22,8,4452,127,85,DIAMOND_I,38,12,9772,53,51,GOLD_II,20,9,5399,124,109,DIAMOND_III,1,12,8897,280,269,PLATINUM_III,5,10,6182,13,11,GOLD_II,40,10,6520
1,112,108,DIAMOND_IV,0,12,8772,801,792,DIAMOND_II,75,13,10213,397,391,DIAMOND_III,0,12,9659,94,90,DIAMOND_IV,26,12,8798,272,227,DIAMOND_II,64,10,7041,396,380,DIAMOND_IV,91,13,11066,684,677,DIAMOND_II,8,14,12088,258,259,DIAMOND_I,5,16,15286,93,68,DIAMOND_III,4,14,12590,61,42,DIAMOND_III,45,12,9442
1,581,572,DIAMOND_III,27,15,14269,366,345,MASTER_I,87,14,12837,193,215,DIAMOND_IV,48,14,12045,385,375,DIAMOND_II,4,14,12602,293,313,DIAMOND_I,56,13,10285,564,546,DIAMOND_II,75,17,16889,266,271,DIAMOND_IV,75,16,15747,511,502,DIAMOND_III,16,17,17670,93,68,DIAMOND_III,4,16,15508,61,42,DIAMOND_III,45,15,13620
0,581,572,DIAMOND_III,27,16,14715,30,23,DIAMOND_I,5,14,12423,511,502,DIAMOND_III,16,16,14967,162,133,DIAMOND_IV,75,13,11324,388,377,DIAMOND_III,32,12,9503,385,375,DIAMOND_II,4,13,10334,358,358,DIAMOND_IV,63,12,9467,948,947,PLATINUM_I,75,13,10645,93,68,DIAMOND_III,4,12,9667,61,42,DIAMOND_III,45,11,7859
0,44,32,DIAMOND_IV,0,18,19565,358,358,DIAMOND_IV,63,18,18942,152,138,DIAMOND_IV,43,16,15492,143,113,MASTER_I,16,16,16280,117,95,DIAMOND_II,0,15,13764,124,119,DIAMOND_II,35,16,15984,474,429,DIAMOND_II,73,16,14719,511,502,DIAMOND_III,16,16,14999,93,68,DIAMOND_III,4,16,14728,61,42,DIAMOND_III,45,14,12190
1,372,364,DIAMOND_II,97,10,6466,574,591,DIAMOND_IV,69,8,5016,112,105,DIAMOND_II,16,10,6580,412,379,PLATINUM_I,75,8,4890,135,112,DIAMOND_II,1,7,3670,237,207,DIAMOND_II,75,12,9087,175,168,DIAMOND_IV,51,9,5917,198,198,DIAMOND_IV,0,10,7281,93,68,DIAMOND_III,4,11,7344,61,42,DIAMOND_III,45,7,3379
1,137,120,DIAMOND_IV,15,15,13156,193,155,DIAMOND_I,28,14,12960,109,88,DIAMOND_III,70,14,11594,94,66,DIAMOND_II,12,14,12057,204,202,DIAMOND_IV,0,13,10408,339,301,DIAMOND_II,28,17,17140,172,165,PLATINUM_I,75,17,18336,66,61,DIAMOND_IV,94,16,16337,93,68,DIAMOND_III,4,15,13774,61,42,DIAMOND_III,45,13,10927
1,30,19,PLATINUM_I,0,15,13598,193,155,DIAMOND_I,28,14,12610,289,254,DIAMOND_IV,17,15,13844,24,21,PLATINUM_I,90,13,10950,42,28,DIAMOND_IV,22,12,9129,147,135,DIAMOND_III,57,16,14809,361,349,DIAMOND_I,0,15,14193,65,47,DIAMOND_II,21,16,15482,93,68,DIAMOND_III,4,15,13303,61,42,DIAMOND_III,45,13,11126
0,187,171,DIAMOND_I,80,13,10444,323,310,MASTER_I,22,13,10936,113,81,DIAMOND_III,66,12,9369,54,31,DIAMOND_II,61,12,9427,157,146,DIAMOND_II,52,10,6607,107,74,DIAMOND_I,63,14,12823,65,56,DIAMOND_I,46,14,12698,340,300,DIAMOND_I,0,15,13778,154,146,DIAMOND_I,47,13,10134,103,100,DIAMOND_I,22,12,9381
0,109,104,DIAMOND_I,0,15,14194,103,100,DIAMOND_I,22,12,9878,113,81,DIAMOND_III,66,14,12484,54,31,DIAMOND_II,61,13,10646,126,107,DIAMOND_I,9,9,5982,200,190,DIAMOND_I,37,16,15064,87,71,DIAMOND_II,27,16,15208,323,310,MASTER_I,22,15,13727,363,381,DIAMOND_II,60,15,13711,347,327,DIAMOND_I,83,12,9899
